Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.933502170	4.951628152	54667.5	60102.3
2	Spectrogram 1	1	8.301429926	8.320606689	57864.5	76087.0
4	Spectrogram 1	1	13.050825447	13.067900647	67774.9	85677.7
5	Spectrogram 1	1	13.041893804	13.053715096	53388.7	61700.8
6	Spectrogram 1	1	13.176855697	13.193668202	50831.2	62659.8
7	Spectrogram 1	1	13.760093974	13.806591058	57225.1	78644.5
8	Spectrogram 1	1	13.910881128	13.926117461	47634.3	61381.1
9	Spectrogram 1	1	17.380372301	17.406641840	58184.1	76087.0
10	Spectrogram 1	1	23.273294144	23.294835166	50191.8	61061.4
11	Spectrogram 1	1	26.842794060	26.864597777	63618.9	79603.6
12	Spectrogram 1	1	27.698853753	27.715666258	64258.3	81521.7
13	Spectrogram 1	1	27.719606689	27.753757090	52110.0	81841.4
14	Spectrogram 1	1	27.943147711	27.991483663	52429.7	76726.3
15	Spectrogram 1	1	28.206116449	28.242105717	58184.1	82161.1
16	Spectrogram 1	1	28.436639896	28.459757090	59782.6	76726.3
17	Spectrogram 1	1	29.274957260	29.291507070	63299.2	78324.8
18	Spectrogram 1	1	29.482217000	29.492987511	51150.9	61381.1
19	Spectrogram 1	1	31.571058824	31.583930898	61700.8	73209.7
20	Spectrogram 1	1	31.687958272	31.701355737	57864.5	76726.3
21	Spectrogram 1	1	31.717117461	31.723684846	57544.8	82480.8
22	Spectrogram 1	1	32.451715096	32.469315687	57864.5	70012.8
23	Spectrogram 1	1	32.572688733	32.582671158	56585.7	65537.1
24	Spectrogram 1	1	32.582408463	32.605525657	44757.0	54347.8
25	Spectrogram 1	1	33.567924054	33.587100818	60422.0	84079.3
27	Spectrogram 1	1	33.886617421	33.907107661	51790.3	72890.0
28	Spectrogram 1	1	39.561887892	39.575285357	56585.7	73849.1
29	Spectrogram 1	1	40.694701409	40.717293212	49872.1	63299.2
30	Spectrogram 1	1	40.825786409	40.855470988	46994.9	58503.8
31	Spectrogram 1	1	41.095438713	41.114352782	63299.2	81521.7
32	Spectrogram 1	1	42.479100818	42.493811759	62979.5	80562.7
33	Spectrogram 1	1	43.829095918	43.856678934	61061.4	79283.9
34	Spectrogram 1	1	43.950461188	43.970426038	40601.0	55946.3
35	Spectrogram 1	1	51.753287301	51.789013874	54667.5	66815.9
