Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.065851996	3.118883719	56358.4	71170.5
2	Spectrogram 1	1	5.122093375	5.165549926	53106.9	69725.4
3	Spectrogram 1	1	5.340719581	5.365762340	75867.1	92485.5
4	Spectrogram 1	1	5.331512685	5.344034064	50216.8	63583.8
5	Spectrogram 1	1	6.093631306	6.100628547	56719.7	76950.9
6	Spectrogram 1	1	6.113518202	6.129722340	49855.5	75505.8
7	Spectrogram 1	1	6.272613373	6.293605096	75144.5	92846.8
8	Spectrogram 1	1	8.868389931	8.883489241	49855.5	63583.8
9	Spectrogram 1	1	9.244767857	9.270547167	46965.3	62861.3
10	Spectrogram 1	1	9.513165098	9.548151304	52745.7	67196.5
11	Spectrogram 1	1	10.377547167	10.390805098	60693.6	73699.4
12	Spectrogram 1	1	10.664588548	10.708413375	67919.1	93208.1
13	Spectrogram 1	1	20.059118203	20.081214754	47326.6	58887.3
14	Spectrogram 1	1	21.067286477	21.107060270	49132.9	68641.6
15	Spectrogram 1	1	21.343863031	21.384005099	50578.0	65751.4
16	Spectrogram 1	1	21.870918202	21.896697512	77673.4	94291.9
17	Spectrogram 1	1	21.851767857	21.875705788	50939.3	63222.5
18	Spectrogram 1	1	22.235141650	22.282649236	48771.7	61416.2
19	Spectrogram 1	1	22.466762340	22.481125098	77312.1	92124.3
20	Spectrogram 1	1	22.512060270	22.526423028	76950.9	96820.8
21	Spectrogram 1	1	22.646594065	22.674951306	50578.0	61054.9
22	Spectrogram 1	1	22.918515444	22.944663029	49855.5	63583.8
23	Spectrogram 1	1	25.000403721	25.024709928	77673.4	89595.4
24	Spectrogram 1	1	24.981989928	25.001876824	53829.5	66474.0
25	Spectrogram 1	1	25.125249237	25.176807857	50578.0	63945.1
26	Spectrogram 1	1	25.567283719	25.604847856	49132.9	61054.9
27	Spectrogram 1	1	25.885541650	25.905428546	49855.5	63583.8
28	Spectrogram 1	1	26.752765098	26.784805098	51300.6	64667.6
29	Spectrogram 1	1	27.016356823	27.037716823	75144.5	95375.7
30	Spectrogram 1	1	27.157171996	27.170798203	45881.5	59971.1
31	Spectrogram 1	1	34.166286267	34.215266956	53106.9	70448.0
32	Spectrogram 1	1	34.617792470	34.679662814	55274.6	69002.9
33	Spectrogram 1	1	35.002272468	35.051253157	45520.2	60693.6
34	Spectrogram 1	1	35.936219908	35.956475081	48410.4	62861.3
35	Spectrogram 1	1	36.069904045	36.089054389	43713.9	55997.1
36	Spectrogram 1	1	36.079847493	36.093841975	60693.6	77312.1
37	Spectrogram 1	1	36.247781284	36.261039215	73699.4	93569.4
38	Spectrogram 1	1	36.231945422	36.260302663	52745.7	65390.2
39	Spectrogram 1	1	36.574480961	36.584792685	74060.7	89234.1
40	Spectrogram 1	1	36.627144409	36.636719581	76589.6	93208.1
41	Spectrogram 1	1	42.220934754	42.238611995	46242.8	58526.0
42	Spectrogram 1	1	43.289383029	43.325105787	48410.4	61416.2
43	Spectrogram 1	1	44.080176132	44.093065787	51661.8	63583.8
44	Spectrogram 1	1	52.527617512	52.557079581	57080.9	84898.8
45	Spectrogram 1	1	52.502206478	52.531300271	59609.8	104768.8
46	Spectrogram 1	1	52.674191304	52.704021648	46965.3	63583.8
47	Spectrogram 1	1	53.217185790	53.238914065	46242.8	60693.6
48	Spectrogram 1	1	53.492948547	53.505838202	71531.8	86705.2
49	Spectrogram 1	1	53.484846479	53.496999582	48049.1	60332.4
50	Spectrogram 1	1	53.656094752	53.683347166	42991.3	54190.8
51	Spectrogram 1	1	53.827303030	53.844980271	63222.5	75144.5
52	Spectrogram 1	1	65.427802343	65.447320963	52384.4	67557.8
53	Spectrogram 1	1	65.541967858	65.553752686	48049.1	63583.8
54	Spectrogram 1	1	66.471705788	66.494907167	57442.2	66112.7
55	Spectrogram 1	1	66.925566478	66.974547167	44436.4	62861.3
56	Spectrogram 1	1	67.256660271	67.290173374	44436.4	63222.5
57	Spectrogram 1	1	67.532297512	67.549974753	46242.8	58164.7
58	Spectrogram 1	1	67.790541650	67.818162339	42630.1	63583.8
59	Spectrogram 1	1	70.061864408	70.099428546	56719.7	78396.0
60	Spectrogram 1	1	70.391487856	70.427210615	46965.3	58526.0
61	Spectrogram 1	1	71.476531996	71.512991306	46604.0	62861.3
62	Spectrogram 1	1	71.657723718	71.680188545	50216.8	68280.3
63	Spectrogram 1	1	71.952082340	71.971232684	50939.3	64667.6
64	Spectrogram 1	1	71.967181650	71.975651995	59248.6	83092.5
65	Spectrogram 1	1	72.727144409	72.756606478	50216.8	64667.6
66	Spectrogram 1	1	73.182424410	73.210413375	46965.3	61416.2
67	Spectrogram 1	1	73.492383029	73.508587167	53468.2	63583.8
68	Spectrogram 1	1	74.534931995	74.551872685	50216.8	63583.8
69	Spectrogram 1	1	118.433021652	118.452540272	69725.4	79841.0
70	Spectrogram 1	1	119.971125098	119.996167856	46604.0	60332.4
71	Spectrogram 1	1	127.476887859	127.504508549	64667.6	80202.3
72	Spectrogram 1	1	128.110664411	128.133497514	62861.3	76228.3
73	Spectrogram 1	1	128.244348547	128.270127857	47687.9	57442.2
74	Spectrogram 1	1	129.198955442	129.226207856	63222.5	75505.8
75	Spectrogram 1	1	129.430261649	129.451989925	46965.3	58526.0
76	Spectrogram 1	1	130.629811996	130.649698893	50578.0	61416.2
77	Spectrogram 1	1	133.169903030	133.211886478	52023.1	64667.6
78	Spectrogram 1	1	135.466207859	135.482780273	51661.8	62500.0
79	Spectrogram 1	1	136.049803720	136.064903030	48410.4	57803.5
80	Spectrogram 1	1	154.339440962	154.360432686	51661.8	59971.1
81	Spectrogram 1	1	190.029355332	190.049242228	49494.2	61054.9
