Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	17.584436432	18.771375727	19541.8	41442.0
2	Spectrogram 1	1	19.363175516	20.273323090	19204.9	35377.4
3	Spectrogram 1	1	20.463663751	20.965302366	22237.2	33018.9
4	Spectrogram 1	1	21.150819547	21.681398851	18531.0	34029.6
5	Spectrogram 1	1	21.876933918	21.930362883	33692.7	52223.7
6	Spectrogram 1	1	22.024976677	22.373007018	21226.4	32345.0
7	Spectrogram 1	1	29.482769741	29.531004223	45485.2	59973.0
8	Spectrogram 1	1	30.238938015	30.476029046	25269.5	39083.6
9	Spectrogram 1	1	32.441769727	33.301827647	16846.4	35040.4
10	Spectrogram 1	1	38.982365100	39.865056123	16509.4	39083.6
11	Spectrogram 1	1	40.107712669	40.700996799	18531.0	30323.5
12	Spectrogram 1	1	40.946992536	41.443065633	19204.9	30323.5
13	Spectrogram 1	1	44.663644886	45.144134535	21900.3	41105.1
14	Spectrogram 1	1	45.364157927	45.957813092	18194.1	31671.2
15	Spectrogram 1	1	46.291002002	46.987804751	15835.6	31671.2
16	Spectrogram 1	1	47.366630894	47.938395024	20215.6	32008.1
17	Spectrogram 1	1	48.187359082	49.306028033	19204.9	31334.2
18	Spectrogram 1	1	49.576883108	50.532667923	18531.0	32345.0
19	Spectrogram 1	1	50.773840292	51.193109252	17857.1	32008.1
20	Spectrogram 1	1	55.038139524	56.344180886	16846.4	32681.9
21	Spectrogram 1	1	56.527100778	57.502550420	19204.9	29649.6
22	Spectrogram 1	1	57.723686912	58.121806907	20552.6	31334.2
23	Spectrogram 1	1	58.463158634	59.168866211	20552.6	34366.6
24	Spectrogram 1	1	59.405957238	59.841180681	17520.2	37062.0
25	Spectrogram 1	1	61.922684026	63.130772287	15161.7	39420.5
26	Spectrogram 1	1	63.409790066	64.004929369	19541.8	31334.2
27	Spectrogram 1	1	64.045743105	64.402307238	16509.4	33018.9
28	Spectrogram 1	1	64.641624337	65.145489158	18867.9	33355.8
29	Spectrogram 1	1	65.457157847	65.912046117	17857.1	33018.9
30	Spectrogram 1	1	80.634322436	80.653245194	36725.1	67048.5
31	Spectrogram 1	1	171.445197547	171.483785133	41442.0	51549.9
32	Spectrogram 1	1	174.503634485	174.518846898	42115.9	53908.4
33	Spectrogram 1	1	236.274933099	236.303131719	46496.0	55256.1
34	Spectrogram 1	1	236.747259991	236.794381370	48180.6	57614.6
