Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	22.155199529	22.184884108	54415.4	62810.9
2	Spectrogram 1	1	24.824709702	24.890120854	54415.4	68718.9
3	Spectrogram 1	1	25.122343515	25.151240008	55037.3	64054.7
4	Spectrogram 1	1	26.370934514	26.396941357	61567.2	74315.9
5	Spectrogram 1	1	26.620495135	26.642298852	58768.7	72139.3
6	Spectrogram 1	1	26.868742214	26.893960972	52549.8	65920.4
7	Spectrogram 1	1	26.991683657	27.013750070	61567.2	81778.6
8	Spectrogram 1	1	27.258319414	27.275394615	60945.3	74005.0
9	Spectrogram 1	1	34.004335471	34.036121613	47574.6	58146.8
10	Spectrogram 1	1	34.175612369	34.205296948	52860.7	59701.5
11	Spectrogram 1	1	36.225949027	36.247752744	56592.0	72450.2
12	Spectrogram 1	1	36.372007664	36.389608255	60323.4	70273.6
13	Spectrogram 1	1	37.587498723	37.607726268	60634.3	77425.4
14	Spectrogram 1	1	37.696780006	37.713329815	59079.6	74315.9
15	Spectrogram 1	1	37.933993911	37.969720484	50995.0	65298.5
16	Spectrogram 1	1	40.387042970	40.437217790	56281.1	69340.8
17	Spectrogram 1	1	40.555693379	40.579073269	53482.6	63743.8
18	Spectrogram 1	1	40.965498124	41.008054777	54104.5	62810.9
19	Spectrogram 1	1	41.270750103	41.291765735	58146.8	65298.5
20	Spectrogram 1	1	41.664793125	41.687647624	57835.8	69962.7
21	Spectrogram 1	1	41.814266802	41.850256071	55037.3	70895.5
22	Spectrogram 1	1	42.684839166	42.701651671	63432.8	73072.1
23	Spectrogram 1	1	43.951030788	43.961801299	63121.9	75248.8
24	Spectrogram 1	1	44.077649966	44.087895086	57213.9	65920.4
25	Spectrogram 1	1	44.376597256	44.398926364	61256.2	75870.6
26	Spectrogram 1	1	44.393147066	44.406281835	78358.2	102922.9
27	Spectrogram 1	1	44.515563118	44.553916645	28917.9	41355.7
28	Spectrogram 1	1	46.276672726	46.296900272	62500.0	70895.5
29	Spectrogram 1	1	47.324301783	47.344792024	46641.8	59701.5
30	Spectrogram 1	1	47.496104569	47.519221763	47885.6	62500.0
31	Spectrogram 1	1	47.862564542	47.888571386	49129.4	62810.9
32	Spectrogram 1	1	48.008885875	48.038307758	55659.2	67786.1
34	Spectrogram 1	1	48.034367327	48.043561666	80534.8	92661.7
35	Spectrogram 1	1	48.297325349	48.339093916	46641.8	54726.4
36	Spectrogram 1	1	48.468865439	48.494872283	56903.0	68097.0
37	Spectrogram 1	1	50.227610789	50.252041461	56281.1	68718.9
38	Spectrogram 1	1	50.572267110	50.593545436	60945.3	71517.4
39	Spectrogram 1	1	53.218660056	53.252285066	54415.4	65609.5
40	Spectrogram 1	1	53.887482424	53.916904308	55348.3	63121.9
41	Spectrogram 1	1	56.463998429	56.493945704	36691.5	43843.3
42	Spectrogram 1	1	56.818111783	56.848321753	32960.2	45087.1
43	Spectrogram 1	1	57.864690026	57.888332611	55659.2	70273.6
44	Spectrogram 1	1	58.014951790	58.051729144	33271.1	46330.8
45	Spectrogram 1	1	59.501019389	59.549618036	48507.5	61256.2
46	Spectrogram 1	1	59.939195236	59.961524344	55348.3	68097.0
47	Spectrogram 1	1	60.099964815	60.138318342	49129.4	65298.5
48	Spectrogram 1	1	60.258632799	60.296986326	54726.4	68718.9
49	Spectrogram 1	1	60.448824197	60.465636702	48818.4	58768.7
50	Spectrogram 1	1	60.891465866	60.943216858	69651.7	87064.7
51	Spectrogram 1	1	60.943216858	60.953987369	58457.7	69029.9
52	Spectrogram 1	1	61.168609471	61.223512808	49129.4	65609.5
53	Spectrogram 1	1	66.547558908	66.583810872	55037.3	66853.2
54	Spectrogram 1	1	66.822863645	66.846243535	63121.9	72139.3
55	Spectrogram 1	1	66.997030657	67.027503323	52549.8	62500.0
56	Spectrogram 1	1	68.126883051	68.147373291	56903.0	72450.2
57	Spectrogram 1	1	69.292199643	69.346052198	59701.5	71206.5
58	Spectrogram 1	1	71.322834434	71.351205537	44776.1	56281.1
59	Spectrogram 1	1	71.470469212	71.492272929	47885.6	63432.8
