Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.061844295	0.101098757	45082.0	60450.8
2	Spectrogram 1	1	0.285890991	0.310702774	50717.2	61731.6
3	Spectrogram 1	1	0.485866555	0.520306791	50461.1	60194.7
4	Spectrogram 1	1	0.690628331	0.724327916	47387.3	61219.3
5	Spectrogram 1	1	0.855052683	0.904305924	48668.0	62500.0
6	Spectrogram 1	1	1.053917272	1.109836364	47899.6	63524.6
11	Spectrogram 1	1	1.453749457	1.534110008	49436.5	69159.8
12	Spectrogram 1	1	1.687424607	1.738529473	48668.0	63268.4
13	Spectrogram 1	1	1.893325372	1.949985115	50717.2	63012.3
14	Spectrogram 1	1	2.389795409	2.435715723	52510.2	67366.8
15	Spectrogram 1	1	6.601287228	6.611286007	59170.1	65061.5
16	Spectrogram 1	1	6.739418497	6.747935975	61475.4	68647.5
17	Spectrogram 1	1	6.871624565	6.887178220	59682.4	67366.8
18	Spectrogram 1	1	7.137159625	7.155305555	48411.9	66854.5
19	Spectrogram 1	1	7.276016206	7.291940187	54047.1	64293.0
20	Spectrogram 1	1	7.010492709	7.021232138	54559.4	63524.6
21	Spectrogram 1	1	16.351366914	16.359514066	53022.5	59938.5
22	Spectrogram 1	1	17.699990480	17.731097789	53022.5	69159.8
23	Spectrogram 1	1	17.861081906	17.904780270	54303.3	66854.5
24	Spectrogram 1	1	18.068612079	18.121198245	49436.5	62756.1
25	Spectrogram 1	1	18.290436825	18.330061612	73514.3	88883.2
26	Spectrogram 1	1	18.285252273	18.292658775	47131.1	57377.0
27	Spectrogram 1	1	18.825307999	18.838639703	84272.5	94006.1
28	Spectrogram 1	1	19.096015661	19.147490852	47387.3	65061.5
29	Spectrogram 1	1	19.285622121	19.313026180	50717.2	64036.9
30	Spectrogram 1	1	18.806791743	18.829381575	52254.1	71465.2
31	Spectrogram 1	1	18.968623820	18.981585199	54303.3	65061.5
32	Spectrogram 1	1	19.752713280	19.789375466	49436.5	62500.0
33	Spectrogram 1	1	19.931209987	19.953429494	48924.2	67366.8
34	Spectrogram 1	1	20.194855545	20.250404313	51229.5	68903.7
35	Spectrogram 1	1	20.371500626	20.391127858	50204.9	65829.9
36	Spectrogram 1	1	20.626654633	20.645541214	55840.2	64293.0
37	Spectrogram 1	1	21.506977517	21.530678324	55327.9	67623.0
38	Spectrogram 1	1	21.651033988	21.665476667	50717.2	61475.4
39	Spectrogram 1	1	22.160415309	22.185967742	53534.8	68391.4
40	Spectrogram 1	1	23.207903940	23.303077496	53022.5	67110.7
41	Spectrogram 1	1	23.301596195	23.314927899	72489.8	89651.6
42	Spectrogram 1	1	23.425284785	23.444171366	54047.1	63268.4
43	Spectrogram 1	1	29.030703505	29.055515288	41495.9	53022.5
44	Spectrogram 1	1	30.658626263	30.681216096	48668.0	64549.2
45	Spectrogram 1	1	30.776759976	30.809348587	48668.0	66086.1
46	Spectrogram 1	1	31.634987240	31.653873821	49436.5	60707.0
47	Spectrogram 1	1	31.783487612	31.828296951	50204.9	62500.0
48	Spectrogram 1	1	31.947171317	31.971612775	48155.7	60963.1
49	Spectrogram 1	1	32.113076970	32.153812733	45850.4	59938.5
50	Spectrogram 1	1	32.312433535	32.326135564	40215.2	58145.5
51	Spectrogram 1	1	32.402052214	32.457230656	46875.0	58913.9
52	Spectrogram 1	1	32.320951013	32.401681888	64036.9	86321.7
53	Spectrogram 1	1	32.612026556	32.638689964	46106.6	63780.7
54	Spectrogram 1	1	32.951972505	32.991226968	46618.9	56352.5
55	Spectrogram 1	1	33.122692385	33.144911892	47131.1	60194.7
56	Spectrogram 1	1	32.776068074	32.786807502	66086.1	82479.5
57	Spectrogram 1	1	33.328160846	33.338159625	71977.5	86834.0
58	Spectrogram 1	1	33.313347842	33.331493772	51229.5	59170.1
59	Spectrogram 1	1	33.535172588	33.600720134	47899.6	61987.7
60	Spectrogram 1	1	35.678352252	35.695016882	73514.3	88883.2
61	Spectrogram 1	1	35.667242498	35.682055503	47387.3	65317.6
62	Spectrogram 1	1	39.888325059	39.929431147	52766.4	68903.7
63	Spectrogram 1	1	40.488597417	40.516742126	48924.2	63780.7
64	Spectrogram 1	1	40.708940862	40.731901020	65573.8	84784.8
67	Spectrogram 1	1	40.683018104	40.695979483	72489.8	77868.9
68	Spectrogram 1	1	40.675611602	40.684129079	65317.6	72233.6
69	Spectrogram 1	1	40.881882693	40.915211953	53022.5	60963.1
