Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.356566874	4.368960569	52171.6	62235.2
2	Spectrogram 1	1	4.374030716	4.379851997	78654.7	85540.3
3	Spectrogram 1	1	4.493021456	4.517996629	53230.9	71239.4
4	Spectrogram 1	1	4.637614558	4.652637218	50582.6	61970.3
5	Spectrogram 1	1	5.531865201	5.558154856	57997.9	72828.4
6	Spectrogram 1	1	5.599279387	5.614114264	49523.3	70974.6
7	Spectrogram 1	1	5.719344807	5.755211408	51112.3	74152.5
8	Spectrogram 1	1	5.854736530	5.880462835	50847.5	68326.3
9	Spectrogram 1	1	8.983932985	9.011161556	61705.5	82891.9
10	Spectrogram 1	1	9.013978305	9.020926285	86334.7	106197.0
11	Spectrogram 1	1	9.034258895	9.060360767	78919.5	108580.5
12	Spectrogram 1	1	9.143548746	9.191621258	49523.3	72033.9
13	Spectrogram 1	1	9.310668550	9.334517022	55614.4	75741.5
14	Spectrogram 1	1	9.332451407	9.339211604	84745.8	99841.1
15	Spectrogram 1	1	9.475758993	9.503175348	51377.1	73622.9
16	Spectrogram 1	1	9.653586974	9.682881161	54025.4	78125.0
17	Spectrogram 1	1	10.092754266	10.123362935	49788.1	65678.0
18	Spectrogram 1	1	10.252745594	10.267768253	52701.3	70709.7
19	Spectrogram 1	1	10.264575938	10.270960569	77595.3	90836.9
20	Spectrogram 1	1	11.081435447	11.110917417	59851.7	82097.5
21	Spectrogram 1	1	11.219456135	11.233164312	58792.4	67266.9
22	Spectrogram 1	1	14.987632294	15.007537318	57733.1	71769.1
23	Spectrogram 1	1	15.112508154	15.126404115	61175.8	78654.7
24	Spectrogram 1	1	16.750840373	16.760041752	57733.1	69650.4
25	Spectrogram 1	1	17.597541850	17.613127860	52171.6	73887.7
26	Spectrogram 1	1	17.752338107	17.788955841	52436.4	66737.3
27	Spectrogram 1	1	17.892799977	17.909512686	49788.1	63294.5
28	Spectrogram 1	1	18.023231704	18.042573378	52171.6	72563.6
29	Spectrogram 1	1	18.040132196	18.056281555	77595.3	101430.1
30	Spectrogram 1	1	18.071679782	18.077313279	81567.8	99311.4
31	Spectrogram 1	1	18.080881161	18.087078008	83421.6	99311.4
32	Spectrogram 1	1	18.187542046	18.213080568	48993.6	59851.7
33	Spectrogram 1	1	18.326292787	18.339062048	53495.8	63029.7
34	Spectrogram 1	1	18.473327071	18.481965101	54290.3	67266.9
35	Spectrogram 1	1	18.626917221	18.641376531	53230.9	63029.7
36	Spectrogram 1	1	22.459225004	22.471618698	51112.3	60381.4
37	Spectrogram 1	1	22.607010420	22.621094164	52436.4	68591.1
38	Spectrogram 1	1	23.079369831	23.103593870	48993.6	69650.4
39	Spectrogram 1	1	23.319385791	23.336098500	52966.1	69120.8
40	Spectrogram 1	1	23.334408451	23.339103032	78919.5	89247.9
41	Spectrogram 1	1	23.477252195	23.511053180	44756.4	67002.1
42	Spectrogram 1	1	23.758225004	23.778693378	57733.1	77330.5
43	Spectrogram 1	1	23.893053376	23.921220864	51377.1	78654.7
44	Spectrogram 1	1	24.025630126	24.037836037	56144.1	66472.5
45	Spectrogram 1	1	27.226127860	27.243216136	44226.7	62235.2
46	Spectrogram 1	1	27.242840569	27.255234264	69650.4	88188.6
47	Spectrogram 1	1	27.387458107	27.410555446	43697.0	58792.4
48	Spectrogram 1	1	27.541258895	27.565295151	50582.6	64089.0
49	Spectrogram 1	1	27.692424411	27.708573770	46875.0	69120.8
50	Spectrogram 1	1	27.705381455	27.711202736	73887.7	83156.8
51	Spectrogram 1	1	27.849704610	27.869421851	45286.0	61175.8
52	Spectrogram 1	1	27.869234068	27.875806481	77330.5	88983.1
53	Spectrogram 1	1	28.130277219	28.136849633	54819.9	65413.1
54	Spectrogram 1	1	28.273430915	28.298969437	51641.9	61440.7
55	Spectrogram 1	1	28.299908353	28.304790717	59586.9	69120.8
56	Spectrogram 1	1	29.631498699	29.640136728	56144.1	65942.8
57	Spectrogram 1	1	29.644643526	29.651967073	55879.2	66737.3
58	Spectrogram 1	1	29.655534954	29.663421851	73887.7	82891.9
59	Spectrogram 1	1	30.055901457	30.081064412	54025.4	72033.9
60	Spectrogram 1	1	30.326371999	30.348530422	53230.9	70974.6
61	Spectrogram 1	1	30.452374559	30.471904017	57203.4	74947.0
62	Spectrogram 1	1	30.753901457	30.786387959	52171.6	70709.7
63	Spectrogram 1	1	30.780378895	30.789016924	78654.7	99841.1
64	Spectrogram 1	1	30.901686874	30.921404115	48993.6	60646.2
65	Spectrogram 1	1	31.383383427	31.393148156	59586.9	70709.7
66	Spectrogram 1	1	35.148770225	35.163041752	50847.5	61705.5
67	Spectrogram 1	1	35.732939881	35.751154856	54555.1	72033.9
68	Spectrogram 1	1	36.071182048	36.105358599	52966.1	99046.6
69	Spectrogram 1	1	36.108363131	36.116062244	50317.8	99311.4
70	Spectrogram 1	1	36.119442343	36.126202540	50582.6	95868.6
72	Spectrogram 1	1	36.237794823	36.271408024	49258.5	56144.1
73	Spectrogram 1	1	37.971360767	37.996711506	58792.4	77330.5
74	Spectrogram 1	1	37.950892393	37.956901457	88453.4	99841.1
75	Spectrogram 1	1	38.097738894	38.120272883	46080.5	58792.4
76	Spectrogram 1	1	38.265600570	38.280059880	52966.1	67266.9
77	Spectrogram 1	1	38.815547942	38.822308139	59322.0	67002.1
78	Spectrogram 1	1	38.948874049	38.954883113	60381.4	69120.8
79	Spectrogram 1	1	39.757976137	39.770182048	57468.2	67002.1
80	Spectrogram 1	1	39.877030716	39.895057908	52966.1	70444.9
81	Spectrogram 1	1	39.905949337	39.905949337	53495.8	53495.8
82	Spectrogram 1	1	40.018433279	40.036084904	52436.4	67796.6
83	Spectrogram 1	1	40.161548550	40.192532786	54555.1	69120.8
84	Spectrogram 1	1	40.310085100	40.330553474	52171.6	63294.5
85	Spectrogram 1	1	40.478844627	40.485229258	62500.0	72298.7
86	Spectrogram 1	1	40.453869455	40.477530145	51112.3	61175.8
87	Spectrogram 1	1	41.025799585	41.032935349	73622.9	87129.2
88	Spectrogram 1	1	41.036315447	41.043826777	78125.0	89247.9
89	Spectrogram 1	1	41.046455743	41.053215940	77595.3	90836.9
90	Spectrogram 1	1	41.016222640	41.022043920	51641.9	61440.7
91	Spectrogram 1	1	41.308354067	41.343469535	51641.9	67266.9
