Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.038042344	0.051160394	44666.7	51666.7
2	Spectrogram 1	1	0.171584091	0.189687000	43666.7	51666.7
3	Spectrogram 1	1	0.787082922	0.821189851	40666.7	54666.7
4	Spectrogram 1	1	7.816255283	7.848000963	41333.3	50333.3
5	Spectrogram 1	1	7.852723461	7.860069569	41333.3	52000.0
6	Spectrogram 1	1	8.474781140	8.499443074	38333.3	51666.7
7	Spectrogram 1	1	8.894296020	8.925779339	46000.0	63000.0
8	Spectrogram 1	1	9.039381650	9.060370530	39666.7	49666.7
9	Spectrogram 1	1	14.265348792	14.301292249	41333.3	51666.7
10	Spectrogram 1	1	14.299455722	14.318608074	57666.7	68333.3
11	Spectrogram 1	1	15.618344220	15.656386564	42333.3	52333.3
12	Spectrogram 1	1	18.832528003	18.840923555	52666.7	66333.3
13	Spectrogram 1	1	18.816523982	18.829904393	41666.7	49000.0
14	Spectrogram 1	1	21.717448913	21.733977656	42333.3	54333.3
15	Spectrogram 1	1	21.737388349	21.756015979	48000.0	77333.3
16	Spectrogram 1	1	21.847842328	21.860173295	40666.7	49333.3
17	Spectrogram 1	1	22.622069496	22.640172405	42666.7	50333.3
18	Spectrogram 1	1	22.638598239	22.646469069	56333.3	73333.3
19	Spectrogram 1	1	22.649617401	22.656963509	53333.3	69666.7
20	Spectrogram 1	1	24.119101110	24.166326089	55000.0	77666.7
21	Spectrogram 1	1	24.298556031	24.329514629	39333.3	55333.3
22	Spectrogram 1	1	28.599701513	28.614656089	55333.3	70666.7
23	Spectrogram 1	1	28.618853865	28.624363446	55333.3	72666.7
24	Spectrogram 1	1	29.076411377	29.103959281	54333.3	76333.3
25	Spectrogram 1	1	29.107894696	29.113404277	53333.3	71000.0
26	Spectrogram 1	1	29.239337555	29.281577675	39000.0	52000.0
27	Spectrogram 1	1	29.388883290	29.427975078	39333.3	54333.3
28	Spectrogram 1	1	30.512837601	30.538286617	48000.0	59666.7
