Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.015143922	3.029826775	48773.4	56366.8
4	Spectrogram 1	1	14.812081922	14.853246348	46436.9	59579.4
5	Spectrogram 1	1	16.129368395	16.147984154	52278.0	62207.9
7	Spectrogram 1	1	20.892578398	20.907261251	49941.6	56950.9
8	Spectrogram 1	1	21.271972791	21.310777473	46436.9	59579.4
9	Spectrogram 1	1	21.801118557	21.830746457	46144.9	56366.8
11	Spectrogram 1	1	23.316527511	23.341960310	47021.0	56074.8
12	Spectrogram 1	1	24.244496402	24.276221852	47605.1	60455.6
14	Spectrogram 1	1	27.566028271	27.577040411	61915.9	77979.0
15	Spectrogram 1	1	27.684802062	27.721509193	46729.0	56074.8
16	Spectrogram 1	1	27.929166681	27.959581162	48773.4	61331.8
17	Spectrogram 1	1	30.196990550	30.217441666	45268.7	54906.5
18	Spectrogram 1	1	30.214557534	30.220587992	61623.8	75058.4
19	Spectrogram 1	1	30.436222069	30.479221852	44684.6	57243.0
21	Spectrogram 1	1	35.934679364	35.959063387	43224.3	58411.2
22	Spectrogram 1	1	39.894960092	39.918033147	49357.5	60747.7
23	Spectrogram 1	1	40.338057426	40.369258488	45560.7	59871.5
24	Spectrogram 1	1	40.802365570	40.829371531	48481.3	58119.2
25	Spectrogram 1	1	48.298649558	48.344533472	52570.1	63084.1
26	Spectrogram 1	1	50.366174163	50.379021659	44684.6	52862.1
27	Spectrogram 1	1	51.605832953	51.616320705	49649.5	67172.9
28	Spectrogram 1	1	51.599015915	51.610290248	67465.0	88200.9
29	Spectrogram 1	1	51.596131783	51.604521984	49357.5	60455.6
30	Spectrogram 1	1	57.981845310	57.996790356	68925.2	84988.3
31	Spectrogram 1	1	61.506802496	61.544558403	52862.1	58411.2
32	Spectrogram 1	1	65.522839517	65.552991804	42640.2	58411.2
33	Spectrogram 1	1	65.779527181	65.818069669	40595.8	56074.8
34	Spectrogram 1	1	66.068202376	66.100190019	43224.3	54906.5
35	Spectrogram 1	1	69.472636984	69.505149015	45852.8	57535.0
36	Spectrogram 1	1	69.939454240	69.961216325	44684.6	54906.5
37	Spectrogram 1	1	70.459496837	70.485454023	47897.2	60747.7
38	Spectrogram 1	1	71.075704077	71.118966054	40887.9	53738.3
39	Spectrogram 1	1	71.734064038	71.746649341	46729.0	58703.3
40	Spectrogram 1	1	72.091649123	72.123636767	47021.0	61623.8
41	Spectrogram 1	1	74.479454023	74.504362433	45852.8	59579.4
42	Spectrogram 1	1	74.741533472	74.753332193	65128.5	79147.2
43	Spectrogram 1	1	74.750972449	74.777978410	52570.1	68049.1
44	Spectrogram 1	1	75.121130697	75.163868286	40887.9	54030.4
45	Spectrogram 1	1	75.595514937	75.617277023	46144.9	59579.4
46	Spectrogram 1	1	81.500728356	81.517508759	47313.1	58995.3
47	Spectrogram 1	1	81.514362433	81.539270844	34754.7	44100.5
48	Spectrogram 1	1	81.642313007	81.663288511	45560.7	56074.8
50	Spectrogram 1	1	83.153856581	83.183484480	54906.5	66296.7
51	Spectrogram 1	1	83.696136875	83.719472123	53446.3	63376.2
52	Spectrogram 1	1	85.318277023	85.351837829	57243.0	68925.2
53	Spectrogram 1	1	85.558478519	85.582600348	48773.4	61915.9
54	Spectrogram 1	1	85.895021007	85.917831868	53154.2	65420.6
55	Spectrogram 1	1	86.710606309	86.736825689	35922.9	45560.7
56	Spectrogram 1	1	87.156448061	87.188960092	51986.0	69801.4
57	Spectrogram 1	1	87.377739485	87.409202741	50525.7	69801.4
58	Spectrogram 1	1	87.730307480	87.753904922	47021.0	64544.4
59	Spectrogram 1	1	87.754953697	87.768849968	33294.4	43224.3
61	Spectrogram 1	1	88.135064038	88.170984589	53154.2	66880.8
62	Spectrogram 1	1	88.269569457	88.295788836	51109.8	65420.6
63	Spectrogram 1	1	88.753642728	88.771734100	46729.0	65128.5
64	Spectrogram 1	1	88.998856364	89.030319619	51401.9	66588.8
65	Spectrogram 1	1	89.363033364	89.419667224	46729.0	58411.2
66	Spectrogram 1	1	90.166485132	90.179594821	45560.7	55782.7
67	Spectrogram 1	1	93.211819728	93.245904922	67757.0	84696.3
69	Spectrogram 1	1	97.563051682	97.577210147	23948.6	34170.6
72	Spectrogram 1	1	101.181838697	101.197570325	59287.4	69217.3
73	Spectrogram 1	1	101.161387581	101.184198442	66880.8	93457.9
74	Spectrogram 1	1	102.350380534	102.356410991	61915.9	78563.1
75	Spectrogram 1	1	102.319441666	102.346972015	46144.9	59579.4
76	Spectrogram 1	1	102.645350077	102.690709604	48481.3	61623.8
77	Spectrogram 1	1	103.510953914	103.536648906	51986.0	65128.5
78	Spectrogram 1	1	103.534551356	103.544252526	66004.7	88785.0
79	Spectrogram 1	1	103.619764340	103.645721526	53446.3	69509.3
80	Spectrogram 1	1	104.487405247	104.509691720	38843.5	49649.5
81	Spectrogram 1	1	105.057069999	105.083289379	43224.3	49941.6
82	Spectrogram 1	1	105.389094713	105.405612922	48773.4	59871.5
83	Spectrogram 1	1	105.506819728	105.522551356	45268.7	55490.7
84	Spectrogram 1	1	106.693941775	106.715441666	51109.8	60455.6
86	Spectrogram 1	1	109.001674488	109.045985240	55490.7	75642.5
87	Spectrogram 1	1	108.994333062	109.004558620	41472.0	48773.4
88	Spectrogram 1	1	109.231618449	109.268849968	46144.9	58995.3
89	Spectrogram 1	1	109.464527294	109.481307697	43516.4	51986.0
90	Spectrogram 1	1	110.099874682	110.132124519	49065.4	66588.8
91	Spectrogram 1	1	110.240410557	110.271087106	44976.6	56074.8
92	Spectrogram 1	1	110.476283852	110.512466596	53446.3	64836.4
93	Spectrogram 1	1	112.640693022	112.657997812	49357.5	58995.3
95	Spectrogram 1	1	119.675832085	119.735087883	60455.6	91705.6
96	Spectrogram 1	1	119.825020356	119.851239735	45560.7	59579.4
