Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	13.521131287	13.538220627	51612.9	65053.8
2	Spectrogram 1	1	13.144051189	13.151295583	57526.9	66129.0
3	Spectrogram 1	1	13.929848275	13.941179250	58333.3	71505.4
4	Spectrogram 1	1	14.958147350	14.967992295	61828.0	68817.2
5	Spectrogram 1	1	15.072385870	15.095790836	53225.8	73387.1
6	Spectrogram 1	1	15.534092669	15.548395703	64247.3	73118.3
7	Spectrogram 1	1	16.987317397	17.019081279	52150.5	75268.8
8	Spectrogram 1	1	20.098610955	20.137247723	52957.0	66397.8
9	Spectrogram 1	1	20.921746344	20.935863625	52688.2	62096.8
10	Spectrogram 1	1	22.878871900	22.894660964	63172.0	79301.1
11	Spectrogram 1	1	23.518751040	23.565746725	47849.5	58871.0
12	Spectrogram 1	1	32.765702423	32.783349024	60752.7	73924.7
13	Spectrogram 1	1	32.785763822	32.796166029	41935.5	48118.3
14	Spectrogram 1	1	33.355578333	33.386041939	59139.8	72311.8
15	Spectrogram 1	1	33.608018737	33.643311939	57795.7	73924.7
16	Spectrogram 1	1	33.838754651	33.868660995	58602.2	74193.5
17	Spectrogram 1	1	33.956336738	33.985500068	55645.2	71505.4
18	Spectrogram 1	1	34.081720480	34.107911751	49731.2	66397.8
19	Spectrogram 1	1	34.332744156	34.365622560	55914.0	71774.2
20	Spectrogram 1	1	34.582519428	34.618741398	57258.1	69892.5
21	Spectrogram 1	1	34.708274677	34.722391958	56451.6	68817.2
23	Spectrogram 1	1	34.720534421	34.749326243	36021.5	46774.2
24	Spectrogram 1	1	38.606518179	38.623050257	55376.3	66935.5
25	Spectrogram 1	1	39.236132858	39.256565764	62634.4	73387.1
26	Spectrogram 1	1	43.995268134	44.001398006	50537.6	59677.4
27	Spectrogram 1	1	44.004555818	44.011242951	57258.1	62634.4
28	Spectrogram 1	1	44.554758256	44.590608718	49193.5	62365.6
29	Spectrogram 1	1	46.032903865	46.054265540	65591.4	76612.9
30	Spectrogram 1	1	46.513642225	46.522001141	55376.3	66129.0
31	Spectrogram 1	1	51.015750030	51.040083763	60752.7	70967.7
32	Spectrogram 1	1	51.147077890	51.155065299	55914.0	62096.8
33	Spectrogram 1	1	55.642361062	55.667623565	33064.5	40591.4
34	Spectrogram 1	1	56.592259328	56.628852805	59677.4	77957.0
35	Spectrogram 1	1	55.971098919	55.987630998	54569.9	66397.8
36	Spectrogram 1	1	56.945413790	56.976434656	54838.7	71236.6
37	Spectrogram 1	1	57.083614537	57.108877039	61021.5	78763.4
38	Spectrogram 1	1	57.381006198	57.393080188	52688.2	65053.8
39	Spectrogram 1	1	57.495351782	57.518385240	53494.6	68548.4
40	Spectrogram 1	1	57.954094401	57.973970046	57795.7	75806.5
41	Spectrogram 1	1	58.344177155	58.365910337	58602.2	74731.2
42	Spectrogram 1	1	58.463059518	58.473275972	55376.3	63709.7
43	Spectrogram 1	1	59.554872827	59.563417497	56720.4	63709.7
44	Spectrogram 1	1	60.697093923	60.714554770	45967.7	62634.4
45	Spectrogram 1	1	62.891395073	62.900311250	62365.6	70430.1
46	Spectrogram 1	1	62.903654817	62.909227427	39784.9	47311.8
47	Spectrogram 1	1	64.817741398	64.841332117	66666.7	75000.0
48	Spectrogram 1	1	64.935694992	64.954456115	60752.7	79301.1
49	Spectrogram 1	1	65.188249851	65.222985792	35483.9	46236.6
50	Spectrogram 1	1	67.037310049	67.076132571	63440.9	81720.4
51	Spectrogram 1	1	67.151177062	67.162693791	51075.3	59946.2
52	Spectrogram 1	1	67.160278993	67.189256569	32526.9	40860.2
53	Spectrogram 1	1	67.179783131	67.184984234	58871.0	63709.7
54	Spectrogram 1	1	67.377504078	67.398865753	51881.7	64516.1
55	Spectrogram 1	1	71.338545811	71.375510796	63978.5	75537.6
56	Spectrogram 1	1	71.855765023	71.887528904	58602.2	68010.8
57	Spectrogram 1	1	74.608855920	74.614800038	58602.2	63709.7
58	Spectrogram 1	1	74.616100314	74.642477338	39784.9	50537.6
59	Spectrogram 1	1	74.619443880	74.642663092	83871.0	96774.2
60	Spectrogram 1	1	75.644170502	75.652529418	65053.8	73118.3
61	Spectrogram 1	1	75.836982115	75.846269800	69086.0	79301.1
62	Spectrogram 1	1	83.797858893	83.823121395	63978.5	75000.0
63	Spectrogram 1	1	83.956678223	83.968752212	50806.5	62096.8
64	Spectrogram 1	1	83.970423996	83.987513336	36021.5	41397.8
65	Spectrogram 1	1	84.905540294	84.913527703	65591.4	72580.6
66	Spectrogram 1	1	85.779957707	85.792403204	65053.8	73387.1
67	Spectrogram 1	1	86.016422157	86.025338335	55107.5	62903.2
68	Spectrogram 1	1	86.289079670	86.303568458	54032.3	62365.6
69	Spectrogram 1	1	86.504553954	86.513841638	54838.7	63978.5
70	Spectrogram 1	1	86.528516180	86.534460298	58602.2	63978.5
71	Spectrogram 1	1	86.627708652	86.651299370	44086.0	56989.2
72	Spectrogram 1	1	86.982126671	86.994757922	35483.9	41935.5
73	Spectrogram 1	1	87.699878939	87.731085559	58602.2	74731.2
74	Spectrogram 1	1	87.932628315	87.956219034	31989.2	41397.8
75	Spectrogram 1	1	88.269028252	88.297262813	54032.3	66129.0
76	Spectrogram 1	1	88.399241591	88.434163285	58871.0	68010.8
77	Spectrogram 1	1	88.664497863	88.686416799	58602.2	68279.6
78	Spectrogram 1	1	88.538073827	88.553119876	56720.4	66935.5
79	Spectrogram 1	1	91.055407867	91.081041877	52957.0	65591.4
80	Spectrogram 1	1	91.173732969	91.198995471	51881.7	61290.3
81	Spectrogram 1	1	94.545905502	94.580269935	54032.3	63978.5
82	Spectrogram 1	1	94.945833201	94.963108295	56989.2	67204.3
83	Spectrogram 1	1	95.199015484	95.237466499	46505.4	63440.9
84	Spectrogram 1	1	95.992555258	96.003143219	19354.8	34139.8
85	Spectrogram 1	1	118.398617293	118.427780622	53225.8	63709.7
86	Spectrogram 1	1	138.999452735	139.017099336	51344.1	61559.1
87	Spectrogram 1	1	163.667089280	163.681763822	61290.3	72311.8
88	Spectrogram 1	1	163.685850403	163.693837812	68010.8	76075.3
89	Spectrogram 1	1	187.626815388	187.633874028	51612.9	60483.9
90	Spectrogram 1	1	187.896216037	187.924636352	41397.8	53225.8
91	Spectrogram 1	1	188.062065299	188.069681200	44086.0	51881.7
92	Spectrogram 1	1	188.042003900	188.049062540	21505.4	37096.8
93	Spectrogram 1	1	203.777875585	203.786606009	23924.7	33064.5
94	Spectrogram 1	1	204.294964925	204.305738639	56182.8	67741.9
95	Spectrogram 1	1	212.302261214	212.316192741	35483.9	48924.7
96	Spectrogram 1	1	225.624409222	225.644470620	39247.3	45430.1
97	Spectrogram 1	1	276.870290383	276.887008216	27419.4	46236.6
