Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	10.424036120	10.445273817	53879.3	69324.7
2	Spectrogram 1	1	10.639035002	10.653193467	56034.5	65373.6
3	Spectrogram 1	1	10.882350781	10.914862812	58908.0	70043.1
4	Spectrogram 1	1	17.336773991	17.366401890	58189.7	70402.3
5	Spectrogram 1	1	19.232171913	19.271238789	51724.1	67887.9
6	Spectrogram 1	1	19.459231742	19.476274339	56034.5	67887.9
7	Spectrogram 1	1	24.035823773	24.046573719	50287.4	58189.7
8	Spectrogram 1	1	24.247414168	24.265243346	53520.1	68247.1
9	Spectrogram 1	1	24.361730631	24.383754910	55675.3	66451.1
10	Spectrogram 1	1	25.379566761	25.401853233	51005.7	65373.6
11	Spectrogram 1	1	25.713601659	25.737461295	51364.9	74353.4
12	Spectrogram 1	1	28.093272181	28.106119677	53520.1	65014.4
13	Spectrogram 1	1	28.581476967	28.591178138	55316.1	66092.0
14	Spectrogram 1	1	30.680075626	30.692923122	56034.5	69324.7
15	Spectrogram 1	1	31.729112850	31.747990803	49928.2	63936.8
16	Spectrogram 1	1	34.874126571	34.903754470	55316.1	67528.7
17	Spectrogram 1	1	47.757278620	47.785071162	51364.9	67169.5
18	Spectrogram 1	1	49.057759663	49.068247415	54956.9	67528.7
19	Spectrogram 1	1	56.076686565	56.106052271	45617.8	58908.0
20	Spectrogram 1	1	69.415792557	69.444109487	50646.6	67169.5
21	Spectrogram 1	1	69.649931619	69.691882626	53520.1	67528.7
22	Spectrogram 1	1	70.607200725	70.621883578	49209.8	57471.3
23	Spectrogram 1	1	74.694538795	74.736489802	49928.2	61781.6
24	Spectrogram 1	1	75.318821987	75.342157235	48491.4	63936.8
25	Spectrogram 1	1	75.447559141	75.459882250	49569.0	63936.8
26	Spectrogram 1	1	75.756685277	75.774776649	43821.8	57471.3
27	Spectrogram 1	1	82.002664529	82.026786358	44181.0	58548.9
28	Spectrogram 1	1	86.409879430	86.439507329	51364.9	62500.0
29	Spectrogram 1	1	91.739491951	91.757058936	53520.1	63218.4
30	Spectrogram 1	1	162.826771005	162.849319672	53879.3	61781.6
