Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	16.888076213	16.910402203	43750.0	66176.5
2	Spectrogram 1	1	7.420329791	7.465535308	51838.2	65441.2
3	Spectrogram 1	1	14.463797258	14.493319228	40441.2	56985.3
4	Spectrogram 1	1	21.860101338	21.900325023	44485.3	62500.0
5	Spectrogram 1	1	22.744668275	22.750572669	62132.4	70588.2
6	Spectrogram 1	1	23.099944530	23.127067840	48161.8	58823.5
7	Spectrogram 1	1	23.889582205	23.910063072	46691.2	57352.9
8	Spectrogram 1	1	24.173559269	24.202527703	45588.2	56617.6
9	Spectrogram 1	1	24.320984607	24.338328765	45955.9	56617.6
10	Spectrogram 1	1	24.851620472	24.892028668	39338.2	68014.7
11	Spectrogram 1	1	25.543061140	25.558560175	46323.5	66911.8
12	Spectrogram 1	1	25.828728562	25.842382473	47058.8	64705.9
13	Spectrogram 1	1	27.918259052	27.949441633	42279.4	59926.5
14	Spectrogram 1	1	43.846572669	43.870005732	56985.3	86029.4
15	Spectrogram 1	1	45.856215112	45.894224648	46691.2	67279.4
16	Spectrogram 1	1	48.018377594	48.056018106	38970.6	73161.8
17	Spectrogram 1	1	47.866523960	47.877225675	59558.8	76838.2
18	Spectrogram 1	1	49.959490752	49.969454417	19117.6	34191.2
19	Spectrogram 1	1	51.335210344	51.347388156	52573.5	78676.5
20	Spectrogram 1	1	51.351816452	51.356798284	49632.4	77941.2
21	Spectrogram 1	1	55.871481831	55.883106107	22426.5	34558.8
22	Spectrogram 1	1	62.253048814	62.311170193	43014.7	65441.2
23	Spectrogram 1	1	63.677815547	63.707522029	58088.2	75735.3
24	Spectrogram 1	1	65.003676906	65.024711310	46691.2	69485.3
25	Spectrogram 1	1	70.470190245	70.476094639	44485.3	73161.8
26	Spectrogram 1	1	70.982434028	71.012140510	48529.4	65808.8
27	Spectrogram 1	1	71.315747645	71.341948393	48529.4	62500.0
28	Spectrogram 1	1	72.354786817	72.381725614	43750.0	62132.4
29	Spectrogram 1	1	74.417574600	74.434549733	47058.8	59558.8
30	Spectrogram 1	1	74.663536334	74.708557338	41176.5	57352.9
31	Spectrogram 1	1	74.987231348	75.025609909	40073.5	55882.4
32	Spectrogram 1	1	75.592176845	75.626496136	50000.0	62132.4
33	Spectrogram 1	1	76.810474226	76.825235211	51102.9	66544.1
34	Spectrogram 1	1	76.946275288	76.963250421	47794.1	62867.6
35	Spectrogram 1	1	80.338782048	80.380666343	48161.8	63235.3
36	Spectrogram 1	1	80.744602304	80.761392925	47794.1	62867.6
37	Spectrogram 1	1	81.039889122	81.081957929	45955.9	61764.7
38	Spectrogram 1	1	81.437394856	81.477065003	45588.2	61764.7
39	Spectrogram 1	1	81.959108038	81.994349890	48161.8	80147.1
40	Spectrogram 1	1	82.125091802	82.179891959	47058.8	58823.5
41	Spectrogram 1	1	82.855078403	82.888844156	43014.7	59191.2
42	Spectrogram 1	1	83.366529634	83.380183545	47794.1	56985.3
43	Spectrogram 1	1	83.509342164	83.532775228	44485.3	67279.4
44	Spectrogram 1	1	84.468053535	84.497021969	46691.2	60661.8
45	Spectrogram 1	1	84.923818383	84.957584137	41544.1	68750.0
46	Spectrogram 1	1	85.761042068	85.805140510	42279.4	62867.6
47	Spectrogram 1	1	86.910402461	86.936049673	48529.4	60661.8
48	Spectrogram 1	1	87.127663507	87.164012432	53676.5	68750.0
49	Spectrogram 1	1	87.891689279	87.899623309	49264.7	65073.5
50	Spectrogram 1	1	88.044417792	88.091837456	47426.5	62500.0
51	Spectrogram 1	1	88.347221906	88.361244842	59558.8	69117.6
52	Spectrogram 1	1	88.528412997	88.551846061	42647.1	54044.1
53	Spectrogram 1	1	89.143358521	89.157750481	54411.8	69852.9
54	Spectrogram 1	1	89.162732314	89.170112806	55514.7	74632.4
55	Spectrogram 1	1	90.027062167	90.062304018	44852.9	63970.6
56	Spectrogram 1	1	90.201610815	90.238882302	47058.8	65441.2
57	Spectrogram 1	1	90.358399624	90.403051604	44117.6	61029.4
58	Spectrogram 1	1	93.121848019	93.150816452	40808.8	60294.1
59	Spectrogram 1	1	93.308020943	93.324811563	37867.6	59558.8
60	Spectrogram 1	1	93.322228391	93.332745592	56985.3	81985.3
61	Spectrogram 1	1	93.482611841	93.526341259	44117.6	85294.1
62	Spectrogram 1	1	95.398588000	95.404861418	57720.6	73897.1
63	Spectrogram 1	1	95.700171172	95.730800216	43014.7	59191.2
64	Spectrogram 1	1	105.616961773	105.651096551	55147.1	68014.7
65	Spectrogram 1	1	108.423526797	108.438287782	50367.6	69117.6
66	Spectrogram 1	1	108.966761949	108.985582205	41911.8	54411.8
67	Spectrogram 1	1	110.125586068	110.169499999	43014.7	56617.6
68	Spectrogram 1	1	110.736413024	110.786969397	53676.5	73897.1
69	Spectrogram 1	1	111.080939762	111.089796353	61764.7	72794.1
70	Spectrogram 1	1	112.291224648	112.317794422	47058.8	60661.8
71	Spectrogram 1	1	119.540965534	119.556464569	43014.7	56985.3
72	Spectrogram 1	1	119.556280056	119.562184450	56985.3	74264.7
73	Spectrogram 1	1	119.929001870	119.939334559	58088.2	73897.1
74	Spectrogram 1	1	120.108806915	120.124859487	44852.9	57352.9
75	Spectrogram 1	1	120.122829851	120.130579368	61764.7	77573.5
76	Spectrogram 1	1	120.303282893	120.335388036	42279.4	60294.1
77	Spectrogram 1	1	123.135228511	123.155893890	46323.5	59926.5
78	Spectrogram 1	1	123.274166283	123.297599347	44485.3	63602.9
79	Spectrogram 1	1	129.043025831	129.059078403	66544.1	84558.8
80	Spectrogram 1	1	129.031955093	129.044132905	46691.2	59191.2
81	Spectrogram 1	1	135.360565969	135.399129042	47058.8	66544.1
82	Spectrogram 1	1	135.721425397	135.752977002	52205.9	68382.4
83	Spectrogram 1	1	136.889445496	136.905313555	50367.6	60294.1
84	Spectrogram 1	1	136.903283919	136.908265752	77205.9	84191.2
85	Spectrogram 1	1	139.730324117	139.744900590	80147.1	93014.7
86	Spectrogram 1	1	139.705968492	139.731431191	55514.7	65441.2
87	Spectrogram 1	1	139.744716078	139.750066935	58088.2	71323.5
88	Spectrogram 1	1	139.976422560	139.997087939	50735.3	65808.8
89	Spectrogram 1	1	142.759547802	142.772279151	25000.0	36764.7
90	Spectrogram 1	1	142.794903422	142.810217944	18750.0	32352.9
91	Spectrogram 1	1	142.925538140	142.957412120	18382.4	33088.2
92	Spectrogram 1	1	146.793975192	146.834383388	51838.2	60661.8
93	Spectrogram 1	1	147.456239074	147.474136768	54044.1	68750.0
94	Spectrogram 1	1	148.818277221	148.826949299	59191.2	82352.9
95	Spectrogram 1	1	161.615587092	161.661346146	57720.6	77573.5
96	Spectrogram 1	1	163.959625240	163.969957929	60294.1	70955.9
97	Spectrogram 1	1	171.168298345	171.182136768	52205.9	63602.9
98	Spectrogram 1	1	172.745769622	172.760530607	50367.6	64705.9
99	Spectrogram 1	1	172.757209386	172.776767691	37132.4	47794.1
100	Spectrogram 1	1	173.157494204	173.191075445	44485.3	62867.6
101	Spectrogram 1	1	173.185540076	173.193289593	60294.1	81617.6
102	Spectrogram 1	1	279.073238048	279.123240885	46691.2	60294.1
103	Spectrogram 1	1	287.885457990	287.912396788	54044.1	66544.1
104	Spectrogram 1	1	288.121080213	288.152262794	51102.9	68014.7
105	Spectrogram 1	1	289.789993359	289.843870955	47058.8	60294.1
106	Spectrogram 1	1	291.132942710	291.160250532	45955.9	62500.0
107	Spectrogram 1	1	292.346638639	292.372839388	52205.9	66176.5
108	Spectrogram 1	1	293.611229417	293.626912963	54411.8	65441.2
109	Spectrogram 1	1	293.838668275	293.881290619	53308.8	66544.1
110	Spectrogram 1	1	294.912687348	294.975606046	53308.8	72794.1
