Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	2.661986906	2.692261386	54347.8	68649.9
2	Spectrogram 1	1	4.532332816	4.553046935	62357.0	82951.9
3	Spectrogram 1	1	4.665912322	4.678393906	45766.6	58924.5
4	Spectrogram 1	1	6.299396393	6.312674674	65503.4	76087.0
5	Spectrogram 1	1	11.884597209	11.902124540	65789.5	89816.9
6	Spectrogram 1	1	12.242644129	12.261233722	64645.3	79519.5
7	Spectrogram 1	1	12.856968156	12.864669559	60926.8	71510.3
8	Spectrogram 1	1	14.619703905	14.662194403	60068.6	90103.0
9	Spectrogram 1	1	15.300927524	15.333592095	63215.1	98112.1
10	Spectrogram 1	1	15.333857660	15.353243950	59782.6	73798.6
11	Spectrogram 1	1	15.448050876	15.478856487	49199.1	64073.2
12	Spectrogram 1	1	15.583269381	15.620979699	42906.2	61784.9
13	Spectrogram 1	1	16.216917436	16.249316441	46910.8	69508.0
14	Spectrogram 1	1	17.207294811	17.225087708	49485.1	58638.4
15	Spectrogram 1	1	20.568586700	20.587176294	51773.5	60068.6
16	Spectrogram 1	1	20.733768514	20.753951501	46338.7	60926.8
17	Spectrogram 1	1	27.592118112	27.603271868	57208.2	66361.6
18	Spectrogram 1	1	27.734992414	27.754644270	44908.5	60640.7
19	Spectrogram 1	1	27.750395220	27.766860288	60068.6	77803.2
20	Spectrogram 1	1	27.911294811	27.929884405	62357.0	79519.5
21	Spectrogram 1	1	27.928025445	27.939975898	56350.1	66075.5
22	Spectrogram 1	1	28.631778882	28.650899607	42906.2	55492.0
23	Spectrogram 1	1	28.834451054	28.878269381	48341.0	62643.0
24	Spectrogram 1	1	28.984761194	29.010521058	47196.8	65789.5
25	Spectrogram 1	1	29.176630241	29.227353273	44622.4	78089.2
26	Spectrogram 1	1	29.936162686	29.992728162	46910.8	58924.5
27	Spectrogram 1	1	30.273522231	30.318137255	57494.3	83810.1
28	Spectrogram 1	1	31.407074993	31.424602323	68363.8	82379.9
29	Spectrogram 1	1	31.394858974	31.409730649	47196.8	60640.7
30	Spectrogram 1	1	31.561555263	31.589439653	48913.0	58924.5
31	Spectrogram 1	1	32.033202004	32.056571779	46052.6	62070.9
32	Spectrogram 1	1	32.399452368	32.424415536	60354.7	74084.7
33	Spectrogram 1	1	34.066177888	34.089282096	53203.7	62357.0
34	Spectrogram 1	1	34.048119426	34.065912322	60640.7	75514.9
35	Spectrogram 1	1	37.295858974	37.335959382	50915.3	65789.5
36	Spectrogram 1	1	37.814160058	37.858509516	47196.8	56350.1
37	Spectrogram 1	1	38.484144856	38.507249065	46910.8	58352.4
38	Spectrogram 1	1	38.914402821	38.933523545	50343.2	62929.1
39	Spectrogram 1	1	39.067771281	39.103622640	46910.8	58924.5
40	Spectrogram 1	1	39.220737077	39.236936579	45194.5	58066.4
41	Spectrogram 1	1	40.348689875	40.372325215	56064.1	66361.6
42	Spectrogram 1	1	43.573738109	43.592593268	65217.4	77517.2
43	Spectrogram 1	1	47.947112998	47.970217206	61784.9	70938.2
44	Spectrogram 1	1	47.940739423	47.962515803	44336.4	55778.0
45	Spectrogram 1	1	48.095829743	48.125041961	45480.5	62070.9
46	Spectrogram 1	1	48.225425764	48.231533774	56922.2	66647.6
47	Spectrogram 1	1	48.364318928	48.416104224	60640.7	75800.9
48	Spectrogram 1	1	48.681925037	48.714855174	41476.0	53203.7
49	Spectrogram 1	1	49.003232549	49.031382504	48913.0	60354.7
50	Spectrogram 1	1	49.503029246	49.528257979	48913.0	62643.0
51	Spectrogram 1	1	49.914871689	49.936648070	51487.4	62070.9
52	Spectrogram 1	1	50.416871689	50.452191917	50343.2	62929.1
53	Spectrogram 1	1	50.577082594	50.591157571	50057.2	60640.7
54	Spectrogram 1	1	50.838648070	50.859893319	52917.6	66361.6
55	Spectrogram 1	1	50.992315128	51.005593409	56064.1	65217.4
56	Spectrogram 1	1	52.302435852	52.323415536	69222.0	86384.4
57	Spectrogram 1	1	52.292344359	52.308543861	49199.1	60926.8
58	Spectrogram 1	1	52.510560377	52.546146170	50343.2	60354.7
59	Spectrogram 1	1	53.831212233	53.852457482	55492.0	71796.3
60	Spectrogram 1	1	53.855378704	53.863876804	52631.6	59782.6
61	Spectrogram 1	1	54.294006302	54.311799198	51487.4	58924.5
62	Spectrogram 1	1	55.131749651	55.151667073	45766.6	55205.9
63	Spectrogram 1	1	55.269578207	55.288964497	47196.8	56064.1
64	Spectrogram 1	1	55.449677301	55.492964497	45766.6	55492.0
65	Spectrogram 1	1	56.275744537	56.300707705	47768.9	56922.2
66	Spectrogram 1	1	56.851119426	56.869443453	47768.9	62070.9
67	Spectrogram 1	1	56.865725535	56.876613725	65217.4	79805.5
68	Spectrogram 1	1	57.973059650	58.004927524	50915.3	64931.4
69	Spectrogram 1	1	58.132664586	58.156565491	48627.0	58066.4
70	Spectrogram 1	1	58.003599696	58.010769967	71796.3	81521.7
71	Spectrogram 1	1	58.590993587	58.610645443	49199.1	59210.5
72	Spectrogram 1	1	58.761486713	58.783528659	50057.2	64073.2
73	Spectrogram 1	1	59.997672187	60.014137255	71510.3	87242.6
