Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.367277249	0.391178154	49095.6	65568.5
2	Spectrogram 1	1	0.664710635	0.681706834	50387.6	63630.5
3	Spectrogram 1	1	1.553558447	1.574538131	49095.6	60400.5
4	Spectrogram 1	1	1.570023515	1.578521615	71059.4	82041.3
5	Spectrogram 1	1	4.573304333	4.603313247	48772.6	64276.5
6	Spectrogram 1	1	4.712460716	4.778055424	51679.6	71382.4
7	Spectrogram 1	1	4.894638730	4.916946241	47157.6	62338.5
8	Spectrogram 1	1	5.049994550	5.087173737	44573.6	64599.5
9	Spectrogram 1	1	5.213848536	5.244388582	46188.6	62015.5
10	Spectrogram 1	1	5.386200589	5.441703803	47480.6	63630.5
11	Spectrogram 1	1	5.738606131	5.762241471	42958.7	60723.5
12	Spectrogram 1	1	5.901928953	5.925298727	43281.7	57493.5
13	Spectrogram 1	1	6.053301322	6.079592318	47803.6	62661.5
14	Spectrogram 1	1	6.344361173	6.375166785	48772.6	58462.5
15	Spectrogram 1	1	6.672600243	6.716418570	47803.6	62661.5
16	Spectrogram 1	1	6.851591437	6.921169629	41020.7	59431.5
17	Spectrogram 1	1	7.191515362	7.205590339	47480.6	57170.5
18	Spectrogram 1	1	8.851299917	8.868296117	47803.6	58462.5
19	Spectrogram 1	1	8.990987432	9.006124672	46834.6	56524.5
20	Spectrogram 1	1	9.122442412	9.147140015	47803.6	64599.5
21	Spectrogram 1	1	9.275673595	9.328521153	49418.6	69444.4
22	Spectrogram 1	1	9.441120975	9.473785546	47157.6	70413.4
23	Spectrogram 1	1	9.597804478	9.625688868	49741.6	64599.5
24	Spectrogram 1	1	9.731915115	9.754222627	51033.6	67829.5
25	Spectrogram 1	1	9.880897248	9.931089150	50710.6	70090.4
26	Spectrogram 1	1	10.046344627	10.086179470	44896.6	62661.5
27	Spectrogram 1	1	10.192671072	10.207808312	48772.6	59754.5
28	Spectrogram 1	1	10.579334545	10.606687804	50064.6	63630.5
29	Spectrogram 1	1	10.732565906	10.769479527	48449.6	60723.5
30	Spectrogram 1	1	10.888718489	10.911026001	46511.6	64922.5
31	Spectrogram 1	1	11.410820395	11.436580260	50064.6	64922.5
32	Spectrogram 1	1	11.611056838	11.655937427	50064.6	72674.4
33	Spectrogram 1	1	11.870779800	11.909817946	52002.6	67183.5
34	Spectrogram 1	1	12.287186656	12.333660639	45865.6	66214.5
35	Spectrogram 1	1	12.457414184	12.504153732	44896.6	59108.5
36	Spectrogram 1	1	13.296070127	13.323688951	52002.6	64599.5
37	Spectrogram 1	1	13.466297687	13.492323118	48449.6	65891.5
38	Spectrogram 1	1	13.724427435	13.743548159	48126.6	61046.5
39	Spectrogram 1	1	14.103389327	14.124369011	48449.6	64276.5
40	Spectrogram 1	1	14.128086930	14.136850595	75258.4	88501.3
41	Spectrogram 1	1	14.510766919	14.550601761	46188.6	63630.5
42	Spectrogram 1	1	14.670106289	14.717908100	45542.6	63630.5
43	Spectrogram 1	1	14.835288103	14.841130547	47803.6	56847.5
44	Spectrogram 1	1	15.113069495	15.134314745	50387.6	61692.5
45	Spectrogram 1	1	15.416079864	15.463084979	48449.6	62984.5
46	Spectrogram 1	1	15.600913501	15.646590788	46188.6	59754.5
47	Spectrogram 1	1	15.771937548	15.810710128	45219.6	60400.5
48	Spectrogram 1	1	16.087695067	16.127529910	46511.6	63630.5
49	Spectrogram 1	1	16.653349701	16.683358616	45865.6	59754.5
50	Spectrogram 1	1	16.813485768	16.892624322	47157.6	64276.5
51	Spectrogram 1	1	17.151285168	17.172264852	49418.6	62984.5
52	Spectrogram 1	1	17.173592680	17.182621911	76873.4	85594.3
53	Spectrogram 1	1	17.523076967	17.551226923	52648.6	65891.5
54	Spectrogram 1	1	17.669934754	17.707113940	49418.6	63630.5
55	Spectrogram 1	1	18.334910783	18.349782458	47803.6	59754.5
56	Spectrogram 1	1	19.400094198	19.434617728	46511.6	62338.5
57	Spectrogram 1	1	19.430368678	19.449754968	61046.5	80749.4
58	Spectrogram 1	1	19.603517428	19.634588605	50387.6	64922.5
59	Spectrogram 1	1	19.632995211	19.651584805	73966.4	86886.3
60	Spectrogram 1	1	19.784633179	19.818094447	51356.6	72997.4
61	Spectrogram 1	1	19.968138955	20.020189816	51356.6	62984.5
62	Spectrogram 1	1	20.132789638	20.165188643	52971.6	67829.5
63	Spectrogram 1	1	20.160142896	20.169172127	80749.4	91408.3
64	Spectrogram 1	1	20.288411024	20.307531749	49418.6	60400.5
65	Spectrogram 1	1	20.684900458	20.697913173	49418.6	61046.5
66	Spectrogram 1	1	22.631761705	22.651944691	45219.6	58462.5
67	Spectrogram 1	1	22.922290457	22.945925797	44896.6	61046.5
68	Spectrogram 1	1	25.198187438	25.217573728	50387.6	57493.5
69	Spectrogram 1	1	25.347169749	25.390988076	50387.6	63307.5
70	Spectrogram 1	1	25.516334982	25.558294350	51679.6	64276.5
71	Spectrogram 1	1	25.673284262	25.694795077	46188.6	61046.5
72	Spectrogram 1	1	26.117575442	26.149443316	43927.6	62338.5
73	Spectrogram 1	1	26.270010106	26.314625130	41989.7	55232.6
74	Spectrogram 1	1	26.433332961	26.482197034	43281.7	57816.5
75	Spectrogram 1	1	26.584439732	26.628789190	45542.6	56524.5
