Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	40.707888629	40.720722470	57524.9	71517.4
2	Spectrogram 1	1	40.840417687	40.877609636	32649.3	44465.2
3	Spectrogram 1	1	41.091070439	41.110452159	36691.5	45087.1
4	Spectrogram 1	1	46.794532942	46.813128917	37313.4	46952.7
5	Spectrogram 1	1	52.484375524	52.500876178	32649.3	40111.9
6	Spectrogram 1	1	53.186307781	53.219309088	33582.1	39179.1
7	Spectrogram 1	1	55.276913668	55.290795170	50373.1	62810.9
8	Spectrogram 1	1	56.231331972	56.245999219	51616.9	65298.5
9	Spectrogram 1	1	56.253594758	56.261714127	60012.4	73072.1
10	Spectrogram 1	1	56.376432956	56.405243621	45709.0	56592.0
11	Spectrogram 1	1	59.695682516	59.714802321	44465.2	54104.5
12	Spectrogram 1	1	60.188344390	60.221607612	47263.7	63121.9
13	Spectrogram 1	1	64.759023840	64.786786844	54415.4	68408.0
14	Spectrogram 1	1	71.590816329	71.607578897	54104.5	65920.4
15	Spectrogram 1	1	71.737488804	71.765251809	49440.3	61567.2
16	Spectrogram 1	1	72.027166736	72.061477618	42599.5	61878.1
17	Spectrogram 1	1	73.607038141	73.616729001	58146.8	68408.0
18	Spectrogram 1	1	84.939579920	84.965509519	52238.8	62500.0
19	Spectrogram 1	1	85.403955422	85.422289482	50062.2	60323.4
20	Spectrogram 1	1	87.726094623	87.752286136	53171.6	62500.0
21	Spectrogram 1	1	101.220222263	101.235151426	62500.0	74626.9
22	Spectrogram 1	1	101.242746965	101.249294843	60323.4	75559.7
23	Spectrogram 1	1	101.337298329	101.351441746	53171.6	62810.9
24	Spectrogram 1	1	102.673851069	102.698733007	55348.3	67164.2
25	Spectrogram 1	1	106.017197220	106.046007885	44465.2	50684.1
26	Spectrogram 1	1	106.161512459	106.192418445	42599.5	49440.3
27	Spectrogram 1	1	106.413212839	106.439404353	48507.5	56903.0
28	Spectrogram 1	1	107.463230455	107.484969411	45398.0	53171.6
29	Spectrogram 1	1	109.679032175	109.688199204	59390.5	74937.8
30	Spectrogram 1	1	109.662007691	109.677722599	44776.1	54415.4
31	Spectrogram 1	1	110.070071407	110.102025053	48818.4	57213.9
32	Spectrogram 1	1	112.232966269	112.268324812	49129.4	64676.6
33	Spectrogram 1	1	112.939351259	112.963709367	54726.4	65609.5
34	Spectrogram 1	1	125.840502987	125.864075350	44465.2	57213.9
35	Spectrogram 1	1	126.850709502	126.874543779	46330.8	55348.3
36	Spectrogram 1	1	127.646145638	127.691718872	52238.8	67164.2
37	Spectrogram 1	1	128.164213567	128.198786365	50995.0	64054.7
38	Spectrogram 1	1	128.564681600	128.579872678	50684.1	59079.6
39	Spectrogram 1	1	141.080553899	141.098626044	52549.8	63121.9
40	Spectrogram 1	1	141.653362203	141.664362638	53793.5	63432.8
41	Spectrogram 1	1	141.676672650	141.683744358	57213.9	67475.1
42	Spectrogram 1	1	153.144623405	153.194125365	52238.8	67475.1
43	Spectrogram 1	1	153.543258176	153.571283095	32960.2	45398.0
44	Spectrogram 1	1	153.566044793	153.580973955	56903.0	70895.5
45	Spectrogram 1	1	154.694898687	154.736805109	55659.2	74315.9
46	Spectrogram 1	1	155.061056014	155.075985177	36069.7	43532.3
47	Spectrogram 1	1	157.773710648	157.808545361	56592.0	68408.0
48	Spectrogram 1	1	158.160035440	158.174178858	36069.7	45398.0
49	Spectrogram 1	1	159.693810213	159.706905970	29228.9	40111.9
50	Spectrogram 1	1	160.721565042	160.746970810	34825.9	44776.1
51	Spectrogram 1	1	160.745137404	160.757971245	60323.4	70584.6
52	Spectrogram 1	1	163.516199113	163.533485512	37624.4	47263.7
53	Spectrogram 1	1	177.445629612	177.465011332	32338.3	38868.2
54	Spectrogram 1	1	178.266209601	178.310997089	46019.9	57835.8
55	Spectrogram 1	1	179.121362388	179.138910702	36691.5	46641.8
56	Spectrogram 1	1	181.573935357	181.594888568	53171.6	64054.7
57	Spectrogram 1	1	181.721655493	181.732132099	58457.7	70584.6
58	Spectrogram 1	1	182.728457079	182.753077102	36069.7	44776.1
59	Spectrogram 1	1	192.110779627	192.128589857	52549.8	63121.9
60	Spectrogram 1	1	192.601346643	192.630157308	53482.6	69029.9
61	Spectrogram 1	1	205.048075755	205.084481959	58457.7	74315.9
62	Spectrogram 1	1	215.293670460	215.317242822	61567.2	73383.1
