Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	66.766232695	66.786557745	27811.7	40036.7
2	Spectrogram 1	1	66.927269623	66.948636983	26589.2	36980.4
3	Spectrogram 1	1	67.101319379	67.133891573	21699.3	36063.6
4	Spectrogram 1	1	67.582802247	67.611465778	20171.1	31173.6
5	Spectrogram 1	1	67.885332787	67.915038628	30256.7	43704.2
6	Spectrogram 1	1	67.911129965	67.930673281	19865.5	30562.3
7	Spectrogram 1	1	68.041559127	68.050679342	26283.6	33618.6
8	Spectrogram 1	1	68.049115876	68.071004391	32701.7	43092.9
9	Spectrogram 1	1	68.068919771	68.092371750	20782.4	33007.3
10	Spectrogram 1	1	68.242464421	68.257838497	18948.7	28423.0
11	Spectrogram 1	1	68.373059455	68.387130643	28423.0	37591.7
12	Spectrogram 1	1	68.404068184	68.416575907	20476.8	33313.0
13	Spectrogram 1	1	155.323634341	155.352297871	19865.5	30562.3
