Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	9.991183039	10.009944623	68581.8	76345.8
2	Spectrogram 1	1	11.133718961	11.156649786	61076.6	74534.2
3	Spectrogram 1	1	13.904117211	13.923660527	57971.0	70652.2
4	Spectrogram 1	1	14.232999009	14.250978860	56677.0	70911.0
5	Spectrogram 1	1	15.651910363	15.664157508	53571.4	66252.6
6	Spectrogram 1	1	15.883144076	15.914673960	55900.6	68840.6
7	Spectrogram 1	1	16.229028565	16.242839175	58488.6	68840.6
8	Spectrogram 1	1	16.751790149	16.777066172	64958.6	79192.5
9	Spectrogram 1	1	18.904403996	18.924207890	59265.0	72463.8
14	Spectrogram 1	1	32.729122688	32.769772787	61594.2	70134.6
15	Spectrogram 1	1	32.868792257	32.903970227	60041.4	70652.2
16	Spectrogram 1	1	33.115037878	33.142137943	60041.4	70911.0
17	Spectrogram 1	1	33.567401380	33.602579349	61594.2	73240.2
18	Spectrogram 1	1	33.916770752	33.958984315	59523.8	70134.6
19	Spectrogram 1	1	34.140017897	34.162688144	58229.8	67287.8
20	Spectrogram 1	1	39.839669352	39.856867470	56418.2	65217.4
21	Spectrogram 1	1	40.285987006	40.344356378	51759.8	65993.8
22	Spectrogram 1	1	40.568746578	40.590374515	53571.4	64958.6
23	Spectrogram 1	1	40.731868126	40.774081690	52536.2	69099.4
24	Spectrogram 1	1	41.098361082	41.139532336	55124.2	72722.6
25	Spectrogram 1	1	41.241157581	41.258355700	56677.0	68581.8
26	Spectrogram 1	1	41.351062898	41.391191841	54089.0	75051.8
27	Spectrogram 1	1	41.509754628	41.563694182	54347.8	70652.2
28	Spectrogram 1	1	42.350633080	42.374606214	62111.8	74793.0
29	Spectrogram 1	1	42.467371824	42.493950734	61076.6	73499.0
30	Spectrogram 1	1	42.590755307	42.600917831	58488.6	71687.4
31	Spectrogram 1	1	42.703324810	42.717135420	59265.0	73757.8
32	Spectrogram 1	1	43.166091776	43.194755307	65217.4	75310.6
