Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.238002024	0.305252044	55517.7	79019.1
2	Spectrogram 1	1	0.997979660	1.037121273	52452.3	68119.9
3	Spectrogram 1	1	6.080082297	6.151272747	50749.3	65054.5
4	Spectrogram 1	1	10.060442099	10.148182360	47683.9	61307.9
5	Spectrogram 1	1	10.291876739	10.315519324	64373.3	76634.9
7	Spectrogram 1	1	10.275589624	10.313417761	50068.1	62329.7
8	Spectrogram 1	1	10.499143370	10.587146325	43937.3	60626.7
9	Spectrogram 1	1	11.076285046	11.178736249	46662.1	59264.3
10	Spectrogram 1	1	12.022776377	12.065858422	50408.7	63010.9
11	Spectrogram 1	1	15.148851043	15.182738748	45980.9	60286.1
12	Spectrogram 1	1	15.383438027	15.417063037	48705.7	64032.7
13	Spectrogram 1	1	15.532648976	15.558393125	48024.5	60286.1
14	Spectrogram 1	1	15.587026922	15.593594307	67779.3	80040.9
15	Spectrogram 1	1	15.597797433	15.611194898	60286.1	68460.5
16	Spectrogram 1	1	16.337810220	16.379841482	50068.1	61648.5
17	Spectrogram 1	1	16.489648156	16.569770250	45980.9	64032.7
18	Spectrogram 1	1	16.868979915	16.891571718	49386.9	64713.9
19	Spectrogram 1	1	17.132463392	17.166088402	45980.9	65395.1
20	Spectrogram 1	1	19.911516902	19.945667303	48705.7	66416.9
21	Spectrogram 1	1	20.653368589	20.691196725	56198.9	71866.5
22	Spectrogram 1	1	20.784716284	20.807570783	52111.7	64713.9
23	Spectrogram 1	1	21.585937064	21.603537655	54836.5	71866.5
24	Spectrogram 1	1	21.869648086	21.888299459	70844.7	86852.9
25	Spectrogram 1	1	21.887248677	21.926127595	53814.7	68801.1
26	Spectrogram 1	1	21.906950832	21.918509429	69822.9	88215.3
27	Spectrogram 1	1	22.166231118	22.224286799	50749.3	61989.1
28	Spectrogram 1	1	22.535318109	22.587331797	49386.9	68801.1
29	Spectrogram 1	1	22.705544658	22.741796622	53474.1	66757.5
30	Spectrogram 1	1	25.154128040	25.175406366	50749.3	60626.7
31	Spectrogram 1	1	25.275756006	25.319888831	50408.7	63692.1
32	Spectrogram 1	1	27.258843187	27.286688899	53133.5	65054.5
33	Spectrogram 1	1	27.286426203	27.297984801	69482.3	83787.5
34	Spectrogram 1	1	27.498421351	27.547545390	48024.5	58242.5
35	Spectrogram 1	1	27.894828632	27.961290565	48024.5	60626.7
36	Spectrogram 1	1	28.120221277	28.136508391	52452.3	69141.7
37	Spectrogram 1	1	27.686248524	27.759803233	50749.3	87534.1
38	Spectrogram 1	1	27.353150833	27.364184039	56880.1	68119.9
39	Spectrogram 1	1	27.373903769	27.387301234	48024.5	59945.5
40	Spectrogram 1	1	30.388332893	30.397789927	78337.9	87874.7
