Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	7.025990402	7.047762855	59331.8	72580.6
2	Spectrogram 1	1	10.422573453	10.442131759	49251.2	70276.5
3	Spectrogram 1	1	10.721418576	10.746881276	46371.0	59043.8
4	Spectrogram 1	1	11.009085887	11.032703463	45218.9	57603.7
5	Spectrogram 1	1	13.166428234	13.195212154	42626.7	54435.5
6	Spectrogram 1	1	13.490062830	13.517001628	43778.8	57315.7
7	Spectrogram 1	1	13.760625119	13.790885139	44642.9	57891.7
8	Spectrogram 1	1	14.177867876	14.211080093	44066.8	59619.8
9	Spectrogram 1	1	14.473017080	14.514716862	44642.9	62212.0
10	Spectrogram 1	1	14.642030358	14.675611599	40322.6	60771.9
11	Spectrogram 1	1	14.671921353	14.680039895	64228.1	76324.9
12	Spectrogram 1	1	14.817300155	14.848667249	44930.9	60771.9
13	Spectrogram 1	1	14.970076351	15.015097355	42050.7	64228.1
14	Spectrogram 1	1	15.145363048	15.180051363	42914.7	66244.2
15	Spectrogram 1	1	15.291868118	15.342793516	46082.9	60771.9
16	Spectrogram 1	1	15.728424250	15.745030358	43778.8	55011.5
17	Spectrogram 1	1	15.742078161	15.770493057	56163.6	80933.2
18	Spectrogram 1	1	15.902271425	15.958363168	43778.8	61347.9
19	Spectrogram 1	1	16.422561985	16.454667128	40610.6	60771.9
20	Spectrogram 1	1	16.453929079	16.464261768	58179.7	79493.1
21	Spectrogram 1	1	16.787623188	16.835227365	46659.0	66820.3
22	Spectrogram 1	1	16.940768407	16.954422319	46082.9	57027.6
23	Spectrogram 1	1	17.195885259	17.218764786	62212.0	78917.1
24	Spectrogram 1	1	17.177803053	17.201420629	47235.0	59619.8
25	Spectrogram 1	1	17.360839267	17.371540981	46371.0	53283.4
26	Spectrogram 1	1	17.534649866	17.563802811	41186.6	59331.8
27	Spectrogram 1	1	17.559743540	17.573028427	66244.2	82661.3
28	Spectrogram 1	1	17.718883207	17.752833473	44066.8	61347.9
29	Spectrogram 1	1	18.326621377	18.335108943	63940.1	79781.1
30	Spectrogram 1	1	18.306325023	18.334001870	45506.9	59907.8
31	Spectrogram 1	1	18.466481710	18.480135621	45794.9	55011.5
32	Spectrogram 1	1	18.855994144	18.871493178	65380.2	84965.4
33	Spectrogram 1	1	18.837911937	18.860422439	46371.0	61635.9
34	Spectrogram 1	1	18.988843009	19.030911816	45506.9	61347.9
35	Spectrogram 1	1	19.250571522	19.259797138	59619.8	75460.8
36	Spectrogram 1	1	19.905908074	19.918085887	65092.2	80645.2
37	Spectrogram 1	1	19.894837336	19.907753197	48675.1	56163.6
38	Spectrogram 1	1	20.178284825	20.206330696	39458.5	52419.4
39	Spectrogram 1	1	20.197843130	20.204854598	58179.7	67396.3
40	Spectrogram 1	1	20.453577195	20.479039895	42050.7	54435.5
41	Spectrogram 1	1	20.836280962	20.847720725	42338.7	56163.6
42	Spectrogram 1	1	20.853256095	20.874659523	57891.7	72580.6
43	Spectrogram 1	1	20.987950083	21.036292309	45506.9	59331.8
44	Spectrogram 1	1	21.309550638	21.348298224	44930.9	57027.6
