Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	11.352840161	11.367693081	59177.2	83544.3
2	Spectrogram 1	1	11.499284746	11.523518458	46519.0	57278.5
3	Spectrogram 1	1	11.069331846	11.082621301	65822.8	78481.0
4	Spectrogram 1	1	12.150467781	12.185906329	48417.7	59810.1
5	Spectrogram 1	1	12.735985448	12.757092230	56012.7	67721.5
6	Spectrogram 1	1	12.890247360	12.901712772	56012.7	66139.2
7	Spectrogram 1	1	13.434593774	13.446840919	54430.4	64873.4
8	Spectrogram 1	1	13.554198871	13.584165289	47151.9	58544.3
9	Spectrogram 1	1	14.245250415	14.259061025	76265.8	91455.7
10	Spectrogram 1	1	14.230658072	14.246813880	58227.8	68354.4
11	Spectrogram 1	1	15.755297114	15.763635596	73734.2	83227.8
12	Spectrogram 1	1	19.298108847	19.307229061	68987.3	81962.0
13	Spectrogram 1	1	28.600986681	28.643460822	49367.1	61708.9
14	Spectrogram 1	1	29.248000508	29.270410177	70253.2	82911.4
15	Spectrogram 1	1	29.229238924	29.245394732	52848.1	64873.4
16	Spectrogram 1	1	29.280833279	29.291256381	53481.0	61392.4
17	Spectrogram 1	1	29.386888344	29.408776858	48417.7	60126.6
18	Spectrogram 1	1	29.649289908	29.691764049	46519.0	64240.5
19	Spectrogram 1	1	29.694109247	29.700884264	64557.0	83544.3
20	Spectrogram 1	1	30.452910956	30.474278315	51265.8	64557.0
21	Spectrogram 1	1	30.990742930	31.039470933	55063.3	64240.5
22	Spectrogram 1	1	31.134581740	31.159076030	54430.4	64873.4
23	Spectrogram 1	1	31.570788469	31.596846224	56329.1	68038.0
24	Spectrogram 1	1	32.065103913	32.078132791	51582.3	62025.3
25	Spectrogram 1	1	32.076569325	32.100803038	66772.2	81329.1
26	Spectrogram 1	1	32.187054176	32.220929258	45253.2	55379.7
27	Spectrogram 1	1	32.412453696	32.440335494	54430.4	60126.6
28	Spectrogram 1	1	32.642543676	32.674334137	47151.9	62341.8
29	Spectrogram 1	1	35.024221703	35.067217000	62974.7	77531.6
30	Spectrogram 1	1	35.071386241	35.080767033	55063.3	60759.5
31	Spectrogram 1	1	35.476323727	35.493000690	49050.6	58227.8
32	Spectrogram 1	1	35.594365152	35.624070993	49367.1	61708.9
35	Spectrogram 1	1	35.773121354	35.814553185	51265.8	60759.5
36	Spectrogram 1	1	36.522021115	36.537916346	70253.2	79430.4
37	Spectrogram 1	1	36.929303767	36.974123106	63607.6	78481.0
38	Spectrogram 1	1	37.097376289	37.122131157	48734.2	57911.4
39	Spectrogram 1	1	37.119264804	37.138026388	60126.6	75632.9
40	Spectrogram 1	1	38.034934199	38.068809281	66772.2	84493.7
41	Spectrogram 1	1	39.495731566	39.515796038	43670.9	53164.6
42	Spectrogram 1	1	39.751358114	39.774549516	70569.6	86392.4
43	Spectrogram 1	1	39.781324533	39.787057239	62974.7	77531.6
44	Spectrogram 1	1	39.892851726	39.930635471	50632.9	61708.9
45	Spectrogram 1	1	40.542210861	40.557584937	58860.8	68038.0
46	Spectrogram 1	1	40.876792376	40.894772227	62974.7	79746.8
47	Spectrogram 1	1	40.867411584	40.880961617	46519.0	56012.7
48	Spectrogram 1	1	40.998742671	41.037308149	55379.7	68038.0
49	Spectrogram 1	1	41.242643230	41.271567338	49683.5	60759.5
50	Spectrogram 1	1	41.983465086	42.000663205	65189.9	81962.0
51	Spectrogram 1	1	41.971999674	41.990240103	50949.4	60759.5
52	Spectrogram 1	1	43.760864324	43.793697096	64873.4	84177.2
53	Spectrogram 1	1	44.593409480	44.612171064	68038.0	77848.1
54	Spectrogram 1	1	46.004176131	46.044826229	53481.0	62658.2
55	Spectrogram 1	1	47.752911837	47.769328223	58860.8	70253.2
56	Spectrogram 1	1	48.945575108	48.956779943	70886.1	79113.9
57	Spectrogram 1	1	49.518324475	49.533177396	66455.7	79113.9
58	Spectrogram 1	1	51.440083677	51.474219337	52215.2	62341.8
59	Spectrogram 1	1	51.691019798	51.703527520	56962.0	63607.6
60	Spectrogram 1	1	51.703788098	51.711084269	68987.3	81962.0
61	Spectrogram 1	1	51.827562436	51.896094332	42405.1	53481.0
62	Spectrogram 1	1	55.064716872	55.091816938	61392.4	70569.6
63	Spectrogram 1	1	55.215070121	55.253635599	43670.9	53797.5
64	Spectrogram 1	1	55.252853866	55.259107727	61075.9	72468.4
65	Spectrogram 1	1	55.597076750	55.620268153	57594.9	64873.4
66	Spectrogram 1	1	55.616359489	55.636684539	63924.1	83860.8
67	Spectrogram 1	1	55.974653594	55.994457488	54113.9	66455.7
68	Spectrogram 1	1	56.080708626	56.093998081	46202.5	56329.1
69	Spectrogram 1	1	56.090871151	56.129436629	54430.4	81012.7
70	Spectrogram 1	1	56.411120900	56.437960388	41455.7	53481.0
71	Spectrogram 1	1	56.548705848	56.568249165	44303.8	55379.7
72	Spectrogram 1	1	56.846024773	56.869216175	48101.3	58860.8
73	Spectrogram 1	1	56.865046934	56.884329673	61708.9	79113.9
74	Spectrogram 1	1	57.075333020	57.100609043	52215.2	66139.2
75	Spectrogram 1	1	57.655117949	57.693683427	45886.1	56012.7
76	Spectrogram 1	1	57.891201213	57.909181064	43670.9	50316.5
77	Spectrogram 1	1	58.610916288	58.621339390	66139.2	81962.0
78	Spectrogram 1	1	58.604141271	58.614564374	54746.8	61708.9
79	Spectrogram 1	1	66.830051665	66.867314255	49367.1	57278.5
80	Spectrogram 1	1	67.193817898	67.206846776	54113.9	64557.0
81	Spectrogram 1	1	67.308471957	67.351206676	51898.7	68354.4
82	Spectrogram 1	1	70.070853473	70.082579463	64240.5	81645.6
83	Spectrogram 1	1	71.742979093	71.801087887	58860.8	68038.0
84	Spectrogram 1	1	71.736725232	71.746887756	74683.5	83227.8
85	Spectrogram 1	1	72.383738773	72.411359993	51898.7	63607.6
86	Spectrogram 1	1	72.407711908	72.423085983	69303.8	85126.6
87	Spectrogram 1	1	72.746202118	72.781640665	49050.6	58227.8
89	Spectrogram 1	1	72.778253157	72.794669543	30696.2	37341.8
90	Spectrogram 1	1	73.019808517	73.047169160	51582.3	64240.5
91	Spectrogram 1	1	73.277259108	73.292112029	59493.7	72784.8
92	Spectrogram 1	1	75.614638666	75.694375397	43038.0	57594.9
93	Spectrogram 1	1	76.774729632	76.803914318	68354.4	85759.5
94	Spectrogram 1	1	76.918829019	76.961563738	47151.9	64873.4
95	Spectrogram 1	1	77.076478375	77.107747681	44303.8	56645.6
96	Spectrogram 1	1	77.342006902	77.366501192	51898.7	66139.2
97	Spectrogram 1	1	77.363113684	77.383438733	67405.1	92405.1
98	Spectrogram 1	1	77.478028321	77.495487017	51265.8	60759.5
99	Spectrogram 1	1	77.897818696	77.935081286	44936.7	57594.9
100	Spectrogram 1	1	78.170903972	78.211814648	61708.9	75632.9
101	Spectrogram 1	1	79.457635740	79.473791548	55063.3	62974.7
102	Spectrogram 1	1	79.204875513	79.220249588	56645.6	75000.0
103	Spectrogram 1	1	83.869213019	83.886932292	72468.4	85759.5
104	Spectrogram 1	1	84.507106774	84.524304893	62974.7	75632.9
105	Spectrogram 1	1	84.538636658	84.556095354	41139.2	54430.4
106	Spectrogram 1	1	84.487563458	84.510494282	45253.2	50949.4
107	Spectrogram 1	1	84.535509727	84.541763589	62341.8	72468.4
108	Spectrogram 1	1	85.195813152	85.207539142	57594.9	64873.4
109	Spectrogram 1	1	85.449094535	85.476976333	45569.6	58860.8
110	Spectrogram 1	1	85.662246909	85.686741199	44936.7	54430.4
111	Spectrogram 1	1	85.781070274	85.805303986	43670.9	57911.4
112	Spectrogram 1	1	85.802437633	85.812079003	62658.2	77215.2
113	Spectrogram 1	1	85.906929168	85.930641726	45253.2	54113.9
114	Spectrogram 1	1	86.966958496	87.005784552	44303.8	56329.1
115	Spectrogram 1	1	87.338802633	87.380755620	64240.5	80063.3
116	Spectrogram 1	1	87.378410422	87.396650850	56012.7	61708.9
117	Spectrogram 1	1	88.591398742	88.604688197	69620.3	92721.5
118	Spectrogram 1	1	88.622928626	88.664360457	59810.1	93670.9
119	Spectrogram 1	1	88.833475257	88.887414811	60126.6	84493.7
120	Spectrogram 1	1	88.895492715	88.903831197	57278.5	68354.4
121	Spectrogram 1	1	88.974187136	89.039852680	39557.0	59810.1
122	Spectrogram 1	1	89.250399279	89.279583965	43038.0	51898.7
123	Spectrogram 1	1	89.375737082	89.395540976	44620.3	53164.6
124	Spectrogram 1	1	89.495342147	89.514624886	41455.7	53164.6
125	Spectrogram 1	1	89.603742410	89.623806881	43670.9	53481.0
126	Spectrogram 1	1	89.733249422	89.746538877	50316.5	58227.8
127	Spectrogram 1	1	91.219322954	91.235478762	66139.2	79746.8
128	Spectrogram 1	1	91.334498233	91.354302127	53481.0	65189.9
129	Spectrogram 1	1	91.349090576	91.358992523	64873.4	85759.5
130	Spectrogram 1	1	92.481560432	92.503188369	67405.1	84177.2
131	Spectrogram 1	1	92.473221950	92.489638336	51582.3	59810.1
132	Spectrogram 1	1	93.183556265	93.204663047	49050.6	57278.5
133	Spectrogram 1	1	94.480971745	94.513804517	62658.2	80379.7
134	Spectrogram 1	1	94.863499498	94.905973639	46202.5	51265.8
135	Spectrogram 1	1	94.988055568	95.021670073	44936.7	57594.9
136	Spectrogram 1	1	95.023754693	95.031832597	61708.9	81962.0
137	Spectrogram 1	1	95.229350319	95.279641787	43354.4	55696.2
138	Spectrogram 1	1	95.517809671	95.537874143	56012.7	85443.0
139	Spectrogram 1	1	95.492794226	95.519373136	50000.0	59810.1
140	Spectrogram 1	1	95.639238779	95.703340857	41139.2	56329.1
141	Spectrogram 1	1	96.031147356	96.050690672	44620.3	58227.8
142	Spectrogram 1	1	96.231270917	96.256546939	45253.2	55696.2
143	Spectrogram 1	1	97.655848146	97.672264532	68670.9	91455.7
144	Spectrogram 1	1	98.205666721	98.219737909	61392.4	72784.8
145	Spectrogram 1	1	98.198370549	98.208533074	49367.1	55379.7
146	Spectrogram 1	1	98.491520265	98.534776139	43038.0	54113.9
147	Spectrogram 1	1	104.205203387	104.239860202	62341.8	86708.9
148	Spectrogram 1	1	104.310216142	104.337837362	44303.8	55063.3
149	Spectrogram 1	1	105.497667861	105.515908290	55063.3	66772.2
150	Spectrogram 1	1	105.614667183	105.632907612	48734.2	57278.5
151	Spectrogram 1	1	106.124356782	106.142076056	48101.3	58860.8
152	Spectrogram 1	1	106.245264767	106.274188875	45886.1	58544.3
153	Spectrogram 1	1	106.500109582	106.530336579	53164.6	64873.4
154	Spectrogram 1	1	106.843811312	106.872735420	53481.0	62974.7
155	Spectrogram 1	1	106.871171955	106.879771014	68354.4	79113.9
156	Spectrogram 1	1	108.580560418	108.602188355	69303.8	81012.7
157	Spectrogram 1	1	108.815080217	108.832799490	52848.1	62341.8
158	Spectrogram 1	1	109.048036518	109.073051963	55696.2	66455.7
159	Spectrogram 1	1	109.472256679	109.482158626	47151.9	54113.9
160	Spectrogram 1	1	109.479813428	109.508476959	32594.9	39240.5
161	Spectrogram 1	1	109.887096080	109.914977879	47468.4	57278.5
162	Spectrogram 1	1	110.112235087	110.129433205	58227.8	73101.3
163	Spectrogram 1	1	109.911069215	109.919928852	66139.2	75316.5
