Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	17.092136695	17.150275334	51695.8	62636.8
2	Spectrogram 1	1	17.285393839	17.345147440	53337.0	65919.0
3	Spectrogram 1	1	17.897807376	17.929568300	49507.7	58807.4
4	Spectrogram 1	1	18.061995200	18.072492455	47866.5	57166.3
5	Spectrogram 1	1	18.201689431	18.245024250	47046.0	61269.1
6	Spectrogram 1	1	24.997500655	25.003691344	52516.4	58533.9
7	Spectrogram 1	1	25.160073517	25.207445742	47046.0	60995.6
8	Spectrogram 1	1	25.354676462	25.404471130	47593.0	62910.3
9	Spectrogram 1	1	25.529510750	25.754797977	46225.4	67013.1
10	Spectrogram 1	1	25.879067052	25.923478513	49781.2	86980.3
11	Spectrogram 1	1	26.116472286	26.207179330	47593.0	62636.8
12	Spectrogram 1	1	26.345013484	26.365738832	47866.5	59081.0
13	Spectrogram 1	1	26.517006958	26.575414758	45404.8	62636.8
14	Spectrogram 1	1	26.726710359	26.971377133	46772.4	66739.6
15	Spectrogram 1	1	27.261710163	27.475961815	42943.1	61542.7
16	Spectrogram 1	1	27.622804894	27.643799403	51422.3	60175.1
17	Spectrogram 1	1	28.018379627	28.036682532	47319.5	58260.4
18	Spectrogram 1	1	28.149460726	28.173146838	47593.0	65919.0
19	Spectrogram 1	1	28.302612975	28.311495267	47593.0	57166.3
20	Spectrogram 1	1	28.547274593	28.564500856	48413.6	61269.1
21	Spectrogram 1	1	28.994405855	29.029396703	44857.8	67286.7
22	Spectrogram 1	1	29.289674778	29.298826230	46772.4	59081.0
23	Spectrogram 1	1	29.449544495	29.484535342	49781.2	62910.3
24	Spectrogram 1	1	29.609156592	29.654913855	51148.8	67560.2
25	Spectrogram 1	1	29.774397499	29.827152931	50601.8	60995.6
26	Spectrogram 1	1	30.205153104	30.224532651	47046.0	60448.6
27	Spectrogram 1	1	30.341617410	30.384952229	46772.4	60448.6
28	Spectrogram 1	1	30.511188441	30.530567988	50328.2	62363.2
29	Spectrogram 1	1	30.639176727	30.682780707	47593.0	60448.6
30	Spectrogram 1	1	30.936510750	30.980922211	52516.4	63183.8
31	Spectrogram 1	1	31.600288147	31.620744335	49234.1	60995.6
32	Spectrogram 1	1	34.760361924	34.785124678	48140.0	60722.1
33	Spectrogram 1	1	34.922934786	34.943390974	49234.1	58807.4
34	Spectrogram 1	1	35.205594713	35.221744335	47319.5	59354.5
35	Spectrogram 1	1	35.342328180	35.360361924	48140.0	59628.0
36	Spectrogram 1	1	36.464411347	36.515013496	42669.6	59628.0
37	Spectrogram 1	1	36.778521495	36.812435701	46772.4	62363.2
38	Spectrogram 1	1	37.392763436	37.411873822	49234.1	60995.6
39	Spectrogram 1	1	37.611052494	37.630701201	47319.5	62636.8
40	Spectrogram 1	1	37.915437770	37.927011665	49781.2	59354.5
41	Spectrogram 1	1	38.067782537	38.095775215	48960.6	63730.9
42	Spectrogram 1	1	38.214744098	38.236546087	51695.8	65919.0
43	Spectrogram 1	1	38.233992511	38.239914039	71663.0	84245.1
