Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.356086394	4.372020331	52459.8	61496.0
2	Spectrogram 1	1	4.373613725	4.380252865	79317.3	86847.4
3	Spectrogram 1	1	4.493118253	4.523923864	52710.8	71034.1
4	Spectrogram 1	1	4.635789111	4.653050876	49949.8	65010.0
5	Spectrogram 1	1	5.532743364	5.559299926	60743.0	73795.2
6	Spectrogram 1	1	5.598869203	5.614006443	48945.8	68273.1
7	Spectrogram 1	1	5.720143542	5.756260466	51957.8	72038.2
8	Spectrogram 1	1	5.854254179	5.882404134	53463.9	68273.1
9	Spectrogram 1	1	9.014454855	9.060928838	77560.2	110190.8
10	Spectrogram 1	1	8.987632727	9.013658158	61245.0	84086.3
11	Spectrogram 1	1	9.144316441	9.192118253	47690.8	70783.1
12	Spectrogram 1	1	9.313120739	9.334365989	56475.9	78062.2
13	Spectrogram 1	1	9.332772595	9.339677301	84086.3	99899.6
14	Spectrogram 1	1	9.475630241	9.505639155	50702.8	76807.2
15	Spectrogram 1	1	9.651011416	9.683675987	52710.8	76054.2
16	Spectrogram 1	1	10.092501915	10.123838658	50200.8	66265.1
17	Spectrogram 1	1	10.250513457	10.267775223	50702.8	72038.2
18	Spectrogram 1	1	10.264588435	10.271758707	77560.2	91114.5
19	Spectrogram 1	1	11.079066078	11.112261780	59236.9	81325.3
20	Spectrogram 1	1	11.219019158	11.235749792	58232.9	69779.1
21	Spectrogram 1	1	14.988315128	15.009560377	55471.9	71034.1
22	Spectrogram 1	1	15.112865402	15.128002642	61496.0	78062.2
23	Spectrogram 1	1	16.750057163	16.762804313	55973.9	68775.1
24	Spectrogram 1	1	17.594174087	17.612232549	52710.8	75803.2
25	Spectrogram 1	1	17.751243950	17.790016531	52459.8	66265.1
26	Spectrogram 1	1	17.893587121	17.908724362	49698.8	62500.0
27	Spectrogram 1	1	18.040214720	18.087219834	80070.3	101154.6
28	Spectrogram 1	1	18.023484086	18.043135941	53212.9	72038.2
29	Spectrogram 1	1	18.187869203	18.215753593	48192.8	59488.0
30	Spectrogram 1	1	18.324828429	18.338903407	54467.9	62500.0
31	Spectrogram 1	1	18.472217347	18.484698931	54718.9	67018.1
32	Spectrogram 1	1	18.626353273	18.643349473	51455.8	64508.0
