Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	15.901342274	16.017216007	58270.7	71428.6
2	Spectrogram 1	1	16.141946330	16.188443433	53884.7	71741.9
3	Spectrogram 1	1	16.357825736	16.381074288	48245.6	65476.2
4	Spectrogram 1	1	16.688102781	16.717993776	52318.3	64536.3
5	Spectrogram 1	1	17.661589467	17.677457526	20363.4	26942.4
6	Spectrogram 1	1	19.673142716	19.704878834	60150.4	69862.2
7	Spectrogram 1	1	20.738516820	20.790549292	49498.7	61403.5
8	Spectrogram 1	1	23.137176906	23.156735211	48872.2	57644.1
9	Spectrogram 1	1	32.820013994	32.853226210	51378.4	62656.6
10	Spectrogram 1	1	32.981646780	33.009692651	49812.0	62343.4
11	Spectrogram 1	1	42.744561927	42.782571463	55137.8	75501.3
12	Spectrogram 1	1	48.502084185	48.531975180	55764.4	67669.2
13	Spectrogram 1	1	57.409231645	57.456466797	57017.5	70488.7
14	Spectrogram 1	1	59.060247835	59.087186632	46679.2	57644.1
15	Spectrogram 1	1	59.208595734	59.238117704	42606.5	57017.5
16	Spectrogram 1	1	59.239962827	59.260628206	62030.1	72995.0
17	Spectrogram 1	1	73.918285311	73.965889488	51378.4	62656.6
18	Spectrogram 1	1	83.206266047	83.238371189	52631.6	63909.8
19	Spectrogram 1	1	83.555363345	83.587099463	60463.7	68609.0
20	Spectrogram 1	1	85.863981290	85.905681073	45426.1	54511.3
21	Spectrogram 1	1	86.092038509	86.133369267	45112.8	57330.8
22	Spectrogram 1	1	86.417149209	86.452206548	47305.8	60463.7
23	Spectrogram 1	1	87.105011114	87.141544552	49498.7	61403.5
24	Spectrogram 1	1	87.717222975	87.752649339	43859.6	54511.3
25	Spectrogram 1	1	101.089568444	101.131268227	62343.4	80200.5
26	Spectrogram 1	1	101.678531752	101.701411278	46365.9	54198.0
27	Spectrogram 1	1	101.891827985	101.923933128	49498.7	62030.1
28	Spectrogram 1	1	103.857253159	103.885299030	50125.3	62343.4
29	Spectrogram 1	1	111.394212174	111.422627070	49185.5	60463.7
30	Spectrogram 1	1	111.564332526	111.582414733	57330.8	66416.0
31	Spectrogram 1	1	119.521979620	119.551870614	19423.6	28195.5
32	Spectrogram 1	1	120.212240073	120.244714240	22556.4	30701.8
33	Spectrogram 1	1	120.243976190	120.262058397	18797.0	26315.8
34	Spectrogram 1	1	120.435499974	120.451368032	18797.0	26002.5
35	Spectrogram 1	1	121.095316011	121.130004326	54511.3	64849.6
36	Spectrogram 1	1	140.596052342	140.618931869	33208.0	51065.2
37	Spectrogram 1	1	140.526675713	140.537746452	33208.0	46992.5
38	Spectrogram 1	1	152.887154074	152.937710448	20990.0	30075.2
40	Spectrogram 1	1	155.011628718	155.033032146	29135.3	36967.4
41	Spectrogram 1	1	155.029341900	155.057387772	18170.4	27882.2
42	Spectrogram 1	1	159.256149996	159.283826843	20676.7	27882.2
43	Spectrogram 1	1	194.265147492	194.281384576	23496.2	35714.3
44	Spectrogram 1	1	196.931719459	196.964931676	17857.1	26629.1
