Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	8.484195837	8.495002369	38636.4	55681.8
2	Spectrogram 1	1	29.278466084	29.308668957	56439.4	70075.8
3	Spectrogram 1	1	43.526036550	43.565383412	54166.7	68181.8
4	Spectrogram 1	1	44.093582371	44.105774356	55303.0	70075.8
5	Spectrogram 1	1	45.872953972	45.896783761	57575.8	69697.0
6	Spectrogram 1	1	47.289549709	47.306175143	47727.3	61363.6
7	Spectrogram 1	1	47.770707480	47.784562008	54166.7	64015.2
8	Spectrogram 1	1	48.196660065	48.226308756	56439.4	71212.1
9	Spectrogram 1	1	48.216333495	48.228802571	80681.8	94318.2
10	Spectrogram 1	1	48.231019296	48.241271647	79924.2	95833.3
11	Spectrogram 1	1	56.828406737	56.863320149	50000.0	68560.6
12	Spectrogram 1	1	60.597585173	60.616427333	54166.7	65530.3
13	Spectrogram 1	1	60.764670743	60.801523789	53030.3	67803.0
14	Spectrogram 1	1	60.794596525	60.808173963	73484.8	90151.5
15	Spectrogram 1	1	61.756931948	61.795724628	39393.9	63257.6
16	Spectrogram 1	1	64.821830413	64.858129278	46212.1	66666.7
17	Spectrogram 1	1	66.135793728	66.165719510	42424.2	64772.7
18	Spectrogram 1	1	66.923562136	66.941850114	46212.1	56818.2
19	Spectrogram 1	1	66.939910480	66.952379556	60606.1	79924.2
20	Spectrogram 1	1	68.398515075	68.425392860	42803.0	60606.1
21	Spectrogram 1	1	68.858485334	68.883146395	44318.2	58712.1
22	Spectrogram 1	1	69.508816865	69.555645172	37121.2	66666.7
23	Spectrogram 1	1	71.979632736	72.015100329	44697.0	66666.7
24	Spectrogram 1	1	73.363422575	73.376445832	42045.5	55681.8
25	Spectrogram 1	1	73.477860936	73.525520514	44697.0	56060.6
26	Spectrogram 1	1	75.988855390	76.016841538	51515.2	67803.0
27	Spectrogram 1	1	78.437504315	78.449973391	57575.8	71969.7
28	Spectrogram 1	1	85.473109892	85.495554228	48106.1	62878.8
29	Spectrogram 1	1	86.624698130	86.661551176	50757.6	66666.7
30	Spectrogram 1	1	87.224322085	87.268656577	40909.1	62878.8
31	Spectrogram 1	1	89.658839541	89.678790063	42424.2	59848.5
32	Spectrogram 1	1	89.934821706	89.957820224	40909.1	57575.8
33	Spectrogram 1	1	102.628616159	102.661312847	45075.8	57575.8
34	Spectrogram 1	1	104.561876860	104.574623026	27272.7	46590.9
35	Spectrogram 1	1	109.422044873	109.446151753	50000.0	61742.4
36	Spectrogram 1	1	111.584736523	111.605241226	40530.3	59848.5
37	Spectrogram 1	1	112.356156588	112.402430713	48484.8	64772.7
38	Spectrogram 1	1	113.257532085	113.276928425	42424.2	56060.6
39	Spectrogram 1	1	114.050288123	114.090189166	56060.6	87121.2
40	Spectrogram 1	1	114.466755209	114.515800241	45833.3	61363.6
41	Spectrogram 1	1	115.496700733	115.527457786	51136.4	57954.5
42	Spectrogram 1	1	119.588496725	119.642806477	39393.9	65151.5
43	Spectrogram 1	1	131.229901317	131.259272918	43181.8	54166.7
44	Spectrogram 1	1	134.738698788	134.772503838	46969.7	61363.6
45	Spectrogram 1	1	138.046328549	138.107565566	53030.3	65530.3
46	Spectrogram 1	1	140.013116863	140.057451355	51136.4	72348.5
47	Spectrogram 1	1	145.773828999	145.787406437	61363.6	71212.1
48	Spectrogram 1	1	147.474056527	147.515065932	51136.4	68560.6
49	Spectrogram 1	1	148.665822946	148.701013449	45833.3	56439.4
50	Spectrogram 1	1	148.686327648	148.710988709	62878.8	81060.6
51	Spectrogram 1	1	149.021884286	149.055689337	63257.6	79545.5
52	Spectrogram 1	1	149.070375137	149.086723481	60227.3	75757.6
53	Spectrogram 1	1	149.055689337	149.074808586	47727.3	61363.6
54	Spectrogram 1	1	148.995006501	149.028534460	46212.1	58712.1
55	Spectrogram 1	1	149.540320657	149.589088598	48863.6	60606.1
56	Spectrogram 1	1	155.198509280	155.238964504	50757.6	63636.4
57	Spectrogram 1	1	160.112986896	160.151502486	42045.5	61363.6
58	Spectrogram 1	1	162.140181302	162.169552903	47727.3	59848.5
59	Spectrogram 1	1	161.999419290	162.013828000	60227.3	71590.9
