Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.965814619	2.001685440	57510.5	66439.1
2	Spectrogram 1	1	3.017080351	3.080407851	54359.2	71953.8
3	Spectrogram 1	1	4.186966575	4.248079826	55672.3	75105.0
4	Spectrogram 1	1	4.432305282	4.447805020	30199.6	37552.5
5	Spectrogram 1	1	5.690441223	5.731183391	50420.2	64075.6
6	Spectrogram 1	1	9.620731749	9.669445211	55934.9	74579.8
7	Spectrogram 1	1	14.716603034	14.747602510	56460.1	66701.7
8	Spectrogram 1	1	19.479893654	19.520192972	68277.3	83508.4
9	Spectrogram 1	1	19.515321626	19.537906958	59348.7	66964.3
10	Spectrogram 1	1	20.389064023	20.424934845	56722.7	65388.7
11	Spectrogram 1	1	21.234906926	21.296020178	51733.2	77731.1
12	Spectrogram 1	1	21.406732591	21.445703361	50420.2	61187.0
13	Spectrogram 1	1	22.304831753	22.318560093	56197.5	64075.6
14	Spectrogram 1	1	22.414658467	22.461600530	53834.0	61449.6
15	Spectrogram 1	1	23.069633136	23.115689500	58035.7	68014.7
16	Spectrogram 1	1	23.778635463	23.808306390	59611.3	71428.6
17	Spectrogram 1	1	24.008474467	24.031059799	58298.3	69852.9
18	Spectrogram 1	1	23.913704641	23.926104431	56722.7	65388.7
19	Spectrogram 1	1	23.907947596	23.921233085	39128.2	44642.9
20	Spectrogram 1	1	24.228127894	24.277284205	56460.1	71953.8
21	Spectrogram 1	1	25.934870555	25.972955625	55672.3	72479.0
22	Spectrogram 1	1	26.037611674	26.053111412	55672.3	64600.8
23	Spectrogram 1	1	26.184637792	26.221394313	38602.9	44642.9
24	Spectrogram 1	1	26.207223124	26.254165188	59348.7	74579.8
25	Spectrogram 1	1	26.553974402	26.588959524	55934.9	67752.1
26	Spectrogram 1	1	26.873711885	26.897625766	56197.5	63025.2
27	Spectrogram 1	1	29.284585526	29.335070386	54096.6	68802.5
28	Spectrogram 1	1	31.224267137	31.260137959	56197.5	67752.1
29	Spectrogram 1	1	31.958511894	32.001025461	57773.1	68277.3
30	Spectrogram 1	1	32.210493346	32.264078154	55409.7	67752.1
31	Spectrogram 1	1	33.670125901	33.698911128	69852.9	83508.4
32	Spectrogram 1	1	34.202431217	34.232987843	55672.3	66439.1
33	Spectrogram 1	1	41.080329399	41.137899854	48844.5	70115.5
34	Spectrogram 1	1	42.532433476	42.559890155	56197.5	70115.5
35	Spectrogram 1	1	43.629814982	43.660371608	55147.1	66439.1
36	Spectrogram 1	1	45.464098376	45.503511995	56722.7	70640.8
37	Spectrogram 1	1	45.917576420	45.949904444	52521.0	66176.5
38	Spectrogram 1	1	46.343154969	46.371497347	55409.7	66439.1
39	Spectrogram 1	1	46.362640354	46.377254392	68277.3	88760.5
40	Spectrogram 1	1	47.755845461	47.801016125	66176.5	86659.7
41	Spectrogram 1	1	47.957784902	48.005169815	57247.9	74317.2
42	Spectrogram 1	1	48.585745573	48.617187898	52258.4	66176.5
43	Spectrogram 1	1	48.842598371	48.869169350	55147.1	63813.0
44	Spectrogram 1	1	51.683479092	51.708721522	65126.1	80094.5
45	Spectrogram 1	1	57.026903299	57.044617285	58560.9	65651.3
46	Spectrogram 1	1	57.765576552	57.789490433	48056.7	55934.9
47	Spectrogram 1	1	59.040540768	59.067111747	59873.9	66439.1
48	Spectrogram 1	1	59.422720052	59.476747709	60399.2	73529.4
49	Spectrogram 1	1	59.986024843	60.036066854	59348.7	72479.0
50	Spectrogram 1	1	60.451017012	60.476259442	41229.0	50945.4
51	Spectrogram 1	1	61.306602607	61.369044408	57247.9	73529.4
52	Spectrogram 1	1	61.730409724	61.758752102	51208.0	65913.9
53	Spectrogram 1	1	64.374665166	64.405664641	48319.3	63813.0
54	Spectrogram 1	1	64.396807648	64.417178732	65126.1	84558.8
