Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.457946022	1.471020237	49094.7	69637.9
2	Spectrogram 1	1	1.529702177	1.541560185	66852.4	81476.3
3	Spectrogram 1	1	2.664020623	2.685608279	56754.9	73468.0
4	Spectrogram 1	1	4.480745892	4.495948467	69637.9	85306.4
5	Spectrogram 1	1	4.698142715	4.717297960	58147.6	82520.9
6	Spectrogram 1	1	4.929829908	4.944728431	63370.5	74860.7
7	Spectrogram 1	1	5.850201442	5.876349871	63370.5	77994.4
8	Spectrogram 1	1	5.878478231	5.891856497	53621.2	72075.2
9	Spectrogram 1	1	5.896721321	5.901890197	61977.7	76253.5
10	Spectrogram 1	1	6.536149163	6.549223377	71727.0	82172.7
11	Spectrogram 1	1	6.811114352	6.825708824	62325.9	77646.2
12	Spectrogram 1	1	6.934559261	6.949153733	63718.7	72075.2
13	Spectrogram 1	1	6.955234763	6.972261647	40041.8	49442.9
14	Spectrogram 1	1	7.078375621	7.095402505	66852.4	76949.9
15	Spectrogram 1	1	7.197058317	7.241145784	34122.6	47701.9
16	Spectrogram 1	1	8.853344475	8.861553865	42827.3	69637.9
17	Spectrogram 1	1	9.388783038	9.452937905	29247.9	46657.4
18	Spectrogram 1	1	11.207938283	11.224357064	60236.8	77646.2
19	Spectrogram 1	1	11.261147296	11.288207879	55013.9	67896.9
20	Spectrogram 1	1	11.234086712	11.266316171	36211.7	46309.2
21	Spectrogram 1	1	11.406787965	11.440841733	55710.3	74860.7
22	Spectrogram 1	1	12.222668309	12.261890952	53273.0	73816.2
23	Spectrogram 1	1	15.889559639	15.907498678	31685.2	46657.4
24	Spectrogram 1	1	16.102091639	16.117598265	52924.8	65807.8
25	Spectrogram 1	1	16.118510420	16.155604703	33426.2	43523.7
26	Spectrogram 1	1	16.405538815	16.428646729	49791.1	65807.8
27	Spectrogram 1	1	16.385775467	16.410707690	31337.0	40738.2
28	Spectrogram 1	1	17.638478987	17.655201819	48746.5	74860.7
29	Spectrogram 1	1	17.719660738	17.733951158	69986.1	87395.5
30	Spectrogram 1	1	18.012766385	18.030705424	53969.4	70334.3
31	Spectrogram 1	1	18.143512309	18.186383570	51880.2	70682.5
32	Spectrogram 1	1	18.662737182	18.678243809	58495.8	68245.1
33	Spectrogram 1	1	19.331654300	19.353850060	56058.5	69637.9
34	Spectrogram 1	1	19.874390008	19.893545253	57799.4	73119.8
35	Spectrogram 1	1	21.061418403	21.109154489	37256.3	50487.5
36	Spectrogram 1	1	21.366891330	21.383310111	35167.1	43871.9
37	Spectrogram 1	1	22.017667931	22.046552824	59192.2	76949.9
38	Spectrogram 1	1	22.423888196	22.440611029	61281.3	71030.6
39	Spectrogram 1	1	24.710473246	24.729932542	60236.8	84261.8
40	Spectrogram 1	1	26.653985613	26.696856875	53621.2	66852.4
41	Spectrogram 1	1	27.575067762	27.602736448	41086.4	53273.0
42	Spectrogram 1	1	27.594831109	27.616722817	63022.3	80083.6
44	Spectrogram 1	1	27.918649656	27.945102137	55013.9	71378.8
45	Spectrogram 1	1	29.138614541	29.170235897	51880.2	68245.1
46	Spectrogram 1	1	29.169019691	29.182093905	66852.4	83217.3
47	Spectrogram 1	1	29.477631965	29.512293836	56058.5	71378.8
48	Spectrogram 1	1	29.757971227	29.782295347	55362.1	69986.1
49	Spectrogram 1	1	30.982093905	30.992735708	62674.1	79039.0
50	Spectrogram 1	1	31.054458163	31.069052635	28551.5	39693.6
51	Spectrogram 1	1	31.256956463	31.313205990	40738.2	51532.0
52	Spectrogram 1	1	32.647296480	32.668580086	65459.6	81476.3
53	Spectrogram 1	1	32.901787587	32.937361613	41086.4	51183.8
54	Spectrogram 1	1	32.923983347	32.938881870	51880.2	72075.2
55	Spectrogram 1	1	33.415539571	33.433478609	35863.5	50139.3
56	Spectrogram 1	1	35.062092394	35.090977287	62674.1	77646.2
57	Spectrogram 1	1	35.312330558	35.333614163	71727.0	91573.8
58	Spectrogram 1	1	35.274628172	35.320235897	56406.7	69637.9
59	Spectrogram 1	1	35.966147674	35.991992051	50835.7	65459.6
60	Spectrogram 1	1	36.390607347	36.417971983	53273.0	65459.6
61	Spectrogram 1	1	36.702868239	36.725063999	52228.4	66852.4
62	Spectrogram 1	1	37.508410832	37.519356686	47701.9	59888.6
63	Spectrogram 1	1	37.754084445	37.776888308	50835.7	63022.3
64	Spectrogram 1	1	38.038984480	38.075774712	58844.0	70334.3
65	Spectrogram 1	1	38.281822798	38.295809167	50835.7	61629.5
66	Spectrogram 1	1	38.501956085	38.532665286	34470.8	44220.1
67	Spectrogram 1	1	38.522023484	38.536009853	52228.4	66504.2
68	Spectrogram 1	1	39.981181751	40.046552824	32381.6	45612.8
69	Spectrogram 1	1	40.145673613	40.179423330	56058.5	78690.8
70	Spectrogram 1	1	40.399457785	40.418308978	52228.4	65111.4
