Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	14.922179083	14.939138720	85856.4	97318.3
2	Spectrogram 1	1	14.939426171	14.958685420	72664.4	80882.4
3	Spectrogram 1	1	35.750039103	35.798043499	60337.4	78936.0
4	Spectrogram 1	1	36.197313345	36.235256940	63148.8	78287.2
5	Spectrogram 1	1	36.337589665	36.374958357	58823.5	72448.1
6	Spectrogram 1	1	37.828104006	37.844488740	58607.3	67690.3
7	Spectrogram 1	1	38.331718785	38.372249443	60337.4	73745.7
8	Spectrogram 1	1	39.415123249	39.446742911	59688.6	73961.9
9	Spectrogram 1	1	40.902971889	40.930854682	62067.5	75043.3
10	Spectrogram 1	1	40.927692715	40.937178614	84775.1	94290.7
11	Spectrogram 1	1	41.126321636	41.145293433	60986.2	71583.0
12	Spectrogram 1	1	42.072899246	42.086984368	65095.2	73961.9
13	Spectrogram 1	1	42.083247499	42.091296140	70501.7	77638.4
14	Spectrogram 1	1	43.303191364	43.336248284	66609.0	79152.2
15	Spectrogram 1	1	43.434844140	43.485435599	60121.1	74394.5
16	Spectrogram 1	1	43.571383590	43.597829126	57526.0	68987.9
17	Spectrogram 1	1	45.861509151	45.880768400	82612.5	91046.7
18	Spectrogram 1	1	46.112454288	46.128264120	62283.7	73096.9
19	Spectrogram 1	1	46.352188770	46.383233529	59472.3	73313.1
20	Spectrogram 1	1	50.882423432	50.913755643	58174.7	67906.6
21	Spectrogram 1	1	53.029973109	53.061880223	78719.7	93641.9
22	Spectrogram 1	1	53.017612696	53.032847624	64878.9	71583.0
23	Spectrogram 1	1	53.061017869	53.068204156	64446.4	72664.4
24	Spectrogram 1	1	54.828556745	54.858164247	65527.7	78719.7
25	Spectrogram 1	1	55.374426999	55.396560763	62067.5	74178.2
26	Spectrogram 1	1	55.396848214	55.406909016	89100.3	97534.6
27	Spectrogram 1	1	56.032115925	56.052812431	60121.1	70501.7
28	Spectrogram 1	1	56.233044457	56.251728803	58391.0	67474.0
29	Spectrogram 1	1	57.335708169	57.385724726	60769.9	74178.2
30	Spectrogram 1	1	58.243479830	58.257564952	67041.5	78070.9
31	Spectrogram 1	1	58.234281383	58.248941408	59688.6	70285.5
32	Spectrogram 1	1	58.256990049	58.299532868	69852.9	82179.9
33	Spectrogram 1	1	58.708288768	58.736171561	73529.4	88451.6
34	Spectrogram 1	1	59.171085594	59.208454286	60337.4	71583.0
35	Spectrogram 1	1	59.206442125	59.220239796	81098.6	86721.5
36	Spectrogram 1	1	59.920184040	59.955828023	57526.0	70285.5
37	Spectrogram 1	1	59.945767222	59.972212757	78936.0	91479.2
38	Spectrogram 1	1	60.088055702	60.128873811	52984.4	66609.0
39	Spectrogram 1	1	60.565799956	60.624727508	53200.7	67474.0
40	Spectrogram 1	1	60.835429439	60.865899296	54498.3	67474.0
41	Spectrogram 1	1	61.930331962	61.952178274	61202.4	72880.6
42	Spectrogram 1	1	62.288496451	62.331614172	55579.6	69420.4
43	Spectrogram 1	1	62.327014948	62.344262037	80233.6	89532.9
44	Spectrogram 1	1	62.448894325	62.500923042	52984.4	72880.6
45	Spectrogram 1	1	62.475339861	62.483388502	81531.1	89749.1
46	Spectrogram 1	1	62.772277186	62.797572916	59039.8	72015.6
47	Spectrogram 1	1	62.914565666	62.953659067	56660.9	71583.0
48	Spectrogram 1	1	63.559894130	63.587776923	52768.2	63148.8
49	Spectrogram 1	1	63.832110628	63.847058105	54714.5	63148.8
50	Spectrogram 1	1	64.042525108	64.057760036	52551.9	61634.9
51	Spectrogram 1	1	64.252651776	64.278522409	56660.9	64662.6
52	Spectrogram 1	1	64.701650932	64.763165547	56012.1	71150.5
53	Spectrogram 1	1	65.296675436	65.317084491	59904.8	69636.7
54	Spectrogram 1	1	65.770107918	65.822711538	64878.9	78070.9
55	Spectrogram 1	1	65.827598213	65.864679453	61202.4	75692.0
56	Spectrogram 1	1	66.039737353	66.096940197	48875.4	63365.1
57	Spectrogram 1	1	66.353346912	66.381229705	51686.9	64446.4
58	Spectrogram 1	1	66.383529317	66.391577958	65311.4	74827.0
59	Spectrogram 1	1	66.625275959	66.643385402	51254.3	64446.4
60	Spectrogram 1	1	66.646547368	66.656608170	64230.1	82612.5
61	Spectrogram 1	1	68.343373182	68.363494785	60553.6	71150.5
