Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	5.891603935	5.944198917	62256.8	69552.5
2	Spectrogram 1	1	10.341295693	10.365878129	51799.6	59095.3
3	Spectrogram 1	1	14.885141565	14.901720418	52529.2	61040.9
4	Spectrogram 1	1	15.353301069	15.365306445	52772.4	59824.9
5	Spectrogram 1	1	19.536985658	19.555851249	43774.3	53015.6
6	Spectrogram 1	1	20.756512535	20.787383503	58365.8	65661.5
7	Spectrogram 1	1	21.149831492	21.182417512	51556.4	61770.4
8	Spectrogram 1	1	21.142399592	21.157263391	30885.2	38424.1
9	Spectrogram 1	1	21.311046542	21.358496362	32587.5	39153.7
10	Spectrogram 1	1	24.375847484	24.396999813	54717.9	66877.4
11	Spectrogram 1	1	26.580263155	26.601987169	49124.5	58365.8
12	Spectrogram 1	1	26.699173547	26.728329461	51556.4	60797.7
13	Spectrogram 1	1	34.057897077	34.097914998	57149.8	67850.2
14	Spectrogram 1	1	35.330466908	35.361337875	48394.9	55204.3
15	Spectrogram 1	1	38.135151366	38.156875380	49854.1	55690.7
16	Spectrogram 1	1	38.554196161	38.603932720	48151.8	56663.4
17	Spectrogram 1	1	42.419355317	42.437077539	44260.7	52772.4
18	Spectrogram 1	1	42.410208364	42.430217324	31858.0	37694.6
19	Spectrogram 1	1	46.342254790	46.377127549	55204.3	66391.1
20	Spectrogram 1	1	48.743901641	48.769627447	21887.2	36965.0
21	Spectrogram 1	1	48.775915977	48.803928521	26507.8	36478.6
22	Spectrogram 1	1	50.163394407	50.205127381	56177.0	72714.0
23	Spectrogram 1	1	52.956073490	52.989802880	31858.0	40369.6
24	Spectrogram 1	1	59.651071400	59.685944159	35505.8	42801.6
25	Spectrogram 1	1	59.677368890	59.702523012	59338.5	72470.8
26	Spectrogram 1	1	62.876515688	62.898811386	54231.5	63472.8
27	Spectrogram 1	1	64.210255787	64.245128546	45963.0	54231.5
28	Spectrogram 1	1	64.399483363	64.436642860	49367.7	58122.6
29	Spectrogram 1	1	64.951158980	64.976884786	45476.7	53501.9
30	Spectrogram 1	1	65.358198380	65.395929562	46935.8	56663.4
31	Spectrogram 1	1	65.666336367	65.718359663	41342.4	53015.6
32	Spectrogram 1	1	65.866425794	65.885863070	51799.6	57879.4
33	Spectrogram 1	1	68.774013322	68.796309021	26507.8	33560.3
34	Spectrogram 1	1	69.582946980	69.626395007	53501.9	65418.3
35	Spectrogram 1	1	72.289873375	72.332178034	48881.3	58122.6
36	Spectrogram 1	1	73.104523898	73.152545403	51313.2	63716.0
37	Spectrogram 1	1	73.372643945	73.389222798	44990.3	54231.5
38	Spectrogram 1	1	73.393796275	73.416663658	54231.5	62256.8
39	Spectrogram 1	1	73.573876917	73.596172615	45233.5	55447.5
40	Spectrogram 1	1	80.736512482	80.789679147	32830.7	40856.0
41	Spectrogram 1	1	80.036198894	80.072215022	55204.3	66391.1
42	Spectrogram 1	1	92.745890086	92.793911591	45963.0	60554.5
43	Spectrogram 1	1	97.486298465	97.523457963	52286.0	63716.0
44	Spectrogram 1	1	97.513167641	97.533748285	67363.8	84144.0
45	Spectrogram 1	1	98.818895176	98.848622774	54717.9	62500.0
46	Spectrogram 1	1	99.440316312	99.479762548	52042.8	64445.5
47	Spectrogram 1	1	100.724891518	100.744328794	47179.0	60797.7
48	Spectrogram 1	1	100.943275027	100.982721263	36965.0	44503.9
49	Spectrogram 1	1	101.283999015	101.337737366	33560.3	41828.8
50	Spectrogram 1	1	102.532558093	102.554853792	47422.2	55933.9
51	Spectrogram 1	1	102.511977449	102.538846624	27723.7	37208.2
52	Spectrogram 1	1	105.799735375	105.831178027	47179.0	57149.8
53	Spectrogram 1	1	109.925011168	109.986753103	25048.6	43531.1
54	Spectrogram 1	1	113.054984151	113.132161569	60311.3	74659.5
55	Spectrogram 1	1	113.410000274	113.428865865	48394.9	56177.0
56	Spectrogram 1	1	114.928966138	114.972414165	45963.0	54474.7
57	Spectrogram 1	1	122.427752544	122.444331397	29426.1	37208.2
58	Spectrogram 1	1	126.377521172	126.411822247	54961.1	63229.6
59	Spectrogram 1	1	129.049003124	129.105599898	33560.3	40369.6
60	Spectrogram 1	1	129.677284455	129.721875852	43531.1	59581.7
61	Spectrogram 1	1	138.734482671	138.751061524	44990.3	57636.2
62	Spectrogram 1	1	148.674361990	148.704089588	59824.9	68579.8
63	Spectrogram 1	1	156.204591048	156.250897499	39640.1	47422.2
64	Spectrogram 1	1	229.702644948	229.738089391	45476.7	58608.9
65	Spectrogram 1	1	229.949612666	229.972480049	45233.5	51799.6
